Date,Firm,To Grade,From Grade,Action
2012-03-23 15:34:00,DA Davidson,Neutral,,main
2012-11-07 09:00:00,DA Davidson,Neutral,,main
2013-08-07 10:08:37,DA Davidson,Neutral,,main
2015-03-25 07:14:04,Baird,Outperform,Neutral,up
2015-05-06 07:27:32,Baird,Neutral,Outperform,down
2017-02-06 13:06:05,Williams Capital,Hold,,init
2018-05-31 15:52:13,Williams Capital,Sell,Hold,down
2019-04-12 11:15:42,Maxim Group,Buy,,init
2019-11-06 14:39:46,Williams Capital,Hold,Sell,up
2019-12-16 10:27:54,KeyBanc,Overweight,,init
2020-01-17 10:55:55,KeyBanc,Overweight,,main
2020-02-19 14:39:07,Sidoti & Co.,Neutral,,main
2020-03-13 09:41:36,KeyBanc,Sector Weight,Overweight,down
2020-08-05 13:12:19,Sidoti & Co.,Buy,Neutral,up
2021-12-16 14:02:14,Sidoti & Co.,Neutral,Buy,down
