Date,Firm,To Grade,From Grade,Action
2015-02-02 09:08:19,Leerink Swann,Outperform,,init
2016-06-30 09:37:48,H.C. Wainwright,Buy,,init
2016-11-01 23:49:09,Mackie Research,Speculative Buy,,init
2017-04-10 20:11:59,Cantor Fitzgerald,Overweight,,init
2017-09-13 12:36:25,Canaccord Genuity,Speculative Buy,Buy,down
2017-10-06 13:57:27,Seaport Global,Buy,,init
2017-10-23 15:20:03,Leerink Swann,Outperform,,main
2018-02-08 14:14:28,RBC Capital,Outperform,,init
2019-03-20 15:37:37,Raymond James,Outperform,,main
2019-09-10 10:37:38,Oppenheimer,Outperform,,init
2019-12-16 12:55:51,H.C. Wainwright,Buy,,main
2020-03-06 11:30:00,Cantor Fitzgerald,Overweight,,main
2020-07-22 15:18:24,HC Wainwright & Co.,Buy,,main
2020-08-12 15:22:48,HC Wainwright & Co.,Buy,,main
2020-11-03 11:44:16,HC Wainwright & Co.,Buy,,main
2021-01-25 11:16:16,HC Wainwright & Co.,Buy,,main
2021-01-27 10:26:02,SVB Leerink,Outperform,,main
2021-10-26 11:11:54,RBC Capital,Outperform,,main
2021-10-28 10:58:51,Oppenheimer,Perform,Outperform,down
2021-11-04 08:50:16,SVB Leerink,Outperform,,main
2021-11-04 10:20:13,HC Wainwright & Co.,Buy,,main
2021-11-04 13:59:51,Oppenheimer,Perform,,main
2021-12-10 11:51:37,Oppenheimer,Outperform,Perform,up
