Date,Firm,To Grade,From Grade,Action
2013-01-31 12:28:32,UBS,Buy,,main
2013-04-24 11:09:08,Sidoti & Co.,Neutral,Buy,down
2013-04-25 06:39:15,RBC Capital,Sector Perform,Outperform,down
2013-05-02 08:02:17,DA Davidson,Neutral,Underperform,up
2017-10-05 18:24:11,Bank of America,Buy,,init
2017-11-02 15:53:11,Barclays,Overweight,,main
2018-01-03 14:27:48,Compass Point,Buy,,init
2018-01-04 15:11:36,Oppenheimer,Outperform,Perform,up
2018-01-31 12:22:17,Wedbush,Neutral,Outperform,down
2018-02-08 13:38:20,Barclays,Overweight,Overweight,main
2018-02-08 16:25:57,Bank of America,Buy,Buy,main
2018-05-08 12:13:27,Deutsche Bank,Buy,Buy,main
2018-07-31 11:14:54,Wells Fargo,Outperform,Outperform,main
2018-07-31 12:44:15,Barclays,Overweight,Overweight,main
2018-11-20 12:55:56,Wedbush,Neutral,Neutral,main
2018-11-29 15:06:15,Susquehanna,Positive,,init
2019-01-07 14:34:07,Deutsche Bank,Buy,Buy,main
2019-06-03 10:30:41,Goldman Sachs,Buy,Neutral,up
2019-11-07 13:12:54,JP Morgan,Overweight,,main
2019-12-18 13:35:52,JP Morgan,Neutral,Overweight,down
2020-01-16 11:53:13,Susquehanna,Neutral,Positive,down
2020-02-14 13:24:00,Wells Fargo,Overweight,,main
2020-05-06 12:04:43,Deutsche Bank,Buy,,main
2020-05-06 13:48:50,JP Morgan,Neutral,,main
2020-05-06 15:50:00,SunTrust Robinson Humphrey,Buy,,main
2020-05-07 11:57:08,Keefe Bruyette & Woods,Market Perform,,main
2020-07-24 09:28:39,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2020-09-29 11:48:03,B of A Securities,Buy,,init
2020-10-20 11:58:38,Deutsche Bank,Buy,,main
2020-11-10 12:27:02,Compass Point,Buy,Neutral,up
2020-11-19 12:50:08,Goldman Sachs,Neutral,,init
2021-02-17 11:56:59,Susquehanna,Positive,Neutral,up
2021-04-13 11:27:27,Raymond James,Market Perform,,init
2021-04-19 14:14:49,Barclays,Overweight,,main
2021-09-30 10:20:34,Raymond James,Outperform,Market Perform,up
2021-11-09 09:05:38,Raymond James,Outperform,,main
