Date,Firm,To Grade,From Grade,Action
2018-10-03 12:30:25,Raymond James,Strong Buy,Outperform,up
2019-02-06 12:13:13,Compass Point,Buy,Neutral,up
2019-05-01 12:40:15,Compass Point,Neutral,Buy,down
2019-07-31 11:15:57,Compass Point,Buy,Neutral,up
2019-12-18 11:03:34,Wedbush,Outperform,,init
2020-04-13 11:30:31,B. Riley FBR,Buy,,main
2020-05-01 11:42:17,Raymond James,Strong Buy,,main
2020-05-15 12:25:16,Raymond James,Strong Buy,,reit
2020-07-30 17:43:20,Piper Sandler,Overweight,,main
2020-08-27 11:19:24,Raymond James,Strong Buy,,main
2020-09-18 13:17:48,Piper Sandler,Overweight,,main
2020-11-02 13:12:16,Raymond James,Strong Buy,,main
2021-01-15 13:37:51,Janney Capital,Buy,,init
2021-02-01 12:32:24,Raymond James,Strong Buy,,main
2021-03-22 12:55:33,Janney Capital,Neutral,Buy,down
2021-04-30 11:37:56,Janney Montgomery Scott,Buy,Neutral,up
2021-05-03 11:56:39,Raymond James,Strong Buy,,main
2021-08-02 11:35:40,Raymond James,Strong Buy,,main
2021-10-06 12:17:02,B. Riley Securities,Neutral,Buy,down
2021-11-01 13:04:45,Raymond James,Strong Buy,,main
2022-01-28 10:49:27,B. Riley Securities,Buy,Neutral,up
