Date,Firm,To Grade,From Grade,Action
2012-03-14 12:28:00,Goldman Sachs,Buy,,main
2012-04-03 06:05:00,Jefferies,Hold,,main
2012-04-18 07:08:00,ISI Group,Buy,,main
2012-05-21 06:15:00,Guggenheim,Buy,,main
2012-07-09 08:01:00,Goldman Sachs,Neutral,Buy,down
2012-07-17 13:54:00,JP Morgan,Underweight,Neutral,down
2012-07-18 06:19:00,Jefferies,Hold,,main
2012-07-18 07:24:00,Bank of America,Buy,,main
2012-07-18 11:14:00,UBS,Buy,,main
2012-09-10 11:15:00,Raymond James,Market Perform,Outperform,down
2012-09-24 16:03:00,Citigroup,Buy,,init
2012-10-05 07:05:00,JP Morgan,Underweight,,main
2012-10-18 09:37:00,Rochdale Securities,Buy,Neutral,up
2012-11-07 15:28:00,Standpoint Research,Hold,Buy,down
2013-01-07 08:12:35,Jefferies,Hold,,main
2013-01-08 09:19:49,JP Morgan,Underweight,,main
2013-01-10 09:33:40,UBS,Buy,,main
2013-01-22 06:43:39,Citigroup,Buy,,main
2013-01-22 06:47:43,JP Morgan,Neutral,Underweight,up
2013-01-22 08:25:33,Compass Point,Neutral,,main
2013-01-28 06:45:26,Keefe Bruyette & Woods,Market Perform,Outperform,down
2013-02-05 10:51:42,Guggenheim,Neutral,Buy,down
2013-02-08 11:03:50,UBS,Buy,,main
2013-02-22 06:27:28,Jefferies,Buy,Hold,up
2013-02-25 08:05:05,JP Morgan,Neutral,,main
2013-03-11 10:00:38,Rafferty,Buy,,init
2013-04-09 08:06:37,JP Morgan,Neutral,,main
2013-04-11 11:13:44,UBS,Buy,,main
2013-04-19 14:25:20,Goldman Sachs,Neutral,,main
2013-04-19 15:10:47,ISI Group,Buy,,main
2013-06-03 09:40:32,Jefferies,Buy,,main
2013-07-02 07:34:10,Jefferies,Buy,,main
2013-10-23 08:25:49,Jefferies,Buy,,main
2014-01-27 08:00:00,Citigroup,Buy,,main
2014-02-28 08:00:00,RBC Capital,Sector Perform,Outperform,down
2014-03-11 08:00:00,UBS,Neutral,Buy,down
2014-03-27 07:10:54,Bank of America,Buy,,main
2014-04-09 07:23:11,Credit Suisse,Outperform,,main
2014-04-28 00:53:16,UBS,Neutral,,main
2014-04-28 21:46:58,Citigroup,Buy,,main
2014-04-28 22:06:04,Credit Suisse,Outperform,,main
2014-04-28 22:22:29,Evercore Partners,Overweight,,main
2014-04-28 22:50:51,Jefferies,Buy,,main
2014-05-09 02:34:18,JP Morgan,Neutral,,main
2014-05-23 06:30:17,Deutsche Bank,Hold,,init
2014-07-10 20:10:08,JP Morgan,Neutral,,main
2014-07-14 23:48:10,Deutsche Bank,Hold,,main
2014-07-23 20:44:21,Barclays,Overweight,,main
2014-07-25 01:40:56,JP Morgan,Neutral,,main
2014-09-11 09:00:00,Deutsche Bank,Hold,,main
2014-09-15 08:59:28,Rafferty,Buy,Hold,up
2014-09-24 05:54:35,Citigroup,Buy,,init
2014-10-14 09:00:00,Deutsche Bank,Hold,,main
2014-10-27 09:00:00,Keefe Bruyette & Woods,Market Perform,,main
2014-11-24 09:00:00,JP Morgan,Neutral,,main
2014-12-12 09:00:00,Deutsche Bank,Hold,,main
2015-01-05 09:00:00,Jefferies,Buy,,main
2015-01-08 09:00:00,JP Morgan,Neutral,,main
2015-01-16 09:00:00,Deutsche Bank,Hold,,main
2015-01-26 06:03:39,Bernstein,Underperform,Market Perform,down
2015-01-26 09:00:00,Deutsche Bank,Hold,,main
2015-02-26 04:13:59,Credit Suisse,Neutral,Outperform,down
2015-02-26 05:58:58,Citigroup,Neutral,Buy,down
2015-02-26 09:00:00,Deutsche Bank,Hold,,main
2015-03-06 05:25:53,Keefe Bruyette & Woods,Market Perform,Outperform,down
2015-03-06 05:51:16,JP Morgan,Underweight,Neutral,down
