Date,Firm,To Grade,From Grade,Action
2017-01-31 14:22:28,Susquehanna,Neutral,Positive,down
2017-01-31 18:21:29,Wells Fargo,Market Perform,Outperform,down
2017-01-31 19:13:10,Raymond James,Underperform,Market Perform,down
2017-01-31 19:29:26,PiperJaffray,Neutral,Overweight,down
2017-01-31 19:30:13,Bank of America,Neutral,Buy,down
2017-01-31 19:33:44,Credit Suisse,Underperform,Neutral,down
2017-02-01 11:13:09,Evercore ISI Group,Hold,Buy,down
2017-02-01 11:16:00,Canaccord Genuity,Hold,,down
2017-02-01 11:32:29,FBR Capital,Market Perform,Outperform,down
2017-02-01 13:44:32,Buckingham,Underperform,Buy,down
2017-02-14 12:37:26,Morgan Stanley,Equal-Weight,Underweight,up
2017-02-15 11:32:53,Susquehanna,Negative,Neutral,down
2017-02-27 14:03:39,Nomura,Reduce,Neutral,down
2017-03-24 16:59:50,Jefferies,Buy,Hold,up
2017-04-03 16:05:51,FBR Capital,Underperform,Market Perform,down
2017-04-11 20:26:16,Wedbush,Neutral,,init
2017-07-18 15:46:41,OTR Global,Negative,Mixed,down
2017-07-19 15:54:22,Needham,Hold,,init
2017-07-25 11:28:50,Deutsche Bank,Sell,Hold,down
2017-08-02 14:45:52,UBS,Neutral,,main
2017-08-02 16:29:55,Citigroup,Neutral,Buy,down
2017-08-02 17:35:46,Buckingham,Underperform,,main
2017-08-02 17:42:15,Canaccord Genuity,Hold,,main
2017-08-07 17:44:10,Morgan Stanley,Equal-Weight,,main
2017-09-12 15:45:55,Bernstein,Underperform,,init
2017-09-19 14:28:11,Wells Fargo,Underperform,Market Perform,down
2017-09-25 10:58:01,KeyBanc,Overweight,Sector Weight,up
2017-10-05 18:13:43,Pivotal Research,Hold,,init
2017-10-12 15:59:19,Canaccord Genuity,Hold,,main
2017-10-26 12:38:35,Deutsche Bank,Sell,,main
2017-10-30 19:11:33,Bank of America,Underperform,Neutral,down
2017-10-31 19:34:15,DA Davidson,Neutral,Buy,down
2017-10-31 19:50:30,JP Morgan,Underweight,Neutral,down
2017-11-01 11:50:11,Canaccord Genuity,Sell,Hold,down
2017-11-01 12:37:42,Buckingham,Underperform,,main
2017-11-01 17:52:40,SunTrust Robinson Humphrey,Hold,Buy,down
2017-11-01 18:38:17,UBS,Neutral,,main
2017-11-01 20:14:13,JP Morgan,Underweight,,main
2017-11-07 15:06:20,Susquehanna,Neutral,Negative,up
2017-12-19 10:56:43,Stifel Nicolaus,Buy,Hold,up
2018-01-05 13:38:52,Buckingham,Neutral,,init
2018-01-09 11:42:32,Susquehanna,Negative,Neutral,down
