Date,Firm,To Grade,From Grade,Action
2015-12-14 06:04:35,Barclays,Overweight,,init
2015-12-14 06:27:25,RBC Capital,Outperform,,init
2015-12-14 07:55:16,Jefferies,Buy,,init
2015-12-14 07:55:49,Oppenheimer,Outperform,,init
2015-12-14 13:00:02,Goldman Sachs,Buy,,init
2016-04-15 04:40:55,Goldman Sachs,Neutral,Buy,down
2016-08-09 21:39:23,Barclays,Overweight,,main
2016-10-03 12:59:20,Barclays,Overweight,,main
2016-10-14 11:11:26,JP Morgan,Overweight,,init
2017-01-25 16:00:25,Brean Capital,Buy,,init
2017-04-13 10:27:46,Summit Redstone Partners,Buy,,init
2017-04-27 19:49:53,Benchmark,Buy,,init
2017-07-25 11:35:44,Needham,Buy,,init
2017-08-08 19:16:05,Barclays,Overweight,,main
2017-11-09 14:06:48,Oppenheimer,Outperform,,main
2017-11-09 16:36:28,Barclays,Overweight,,main
2017-12-12 13:26:33,JP Morgan,Neutral,Overweight,down
2017-12-19 15:15:54,Deutsche Bank,Buy,,init
2018-01-05 12:57:40,BMO Capital,Outperform,,init
2018-02-13 13:57:18,BMO Capital,Outperform,Outperform,main
2018-02-13 14:11:55,Barclays,Overweight,Overweight,main
2018-06-20 12:41:52,Goldman Sachs,Buy,Neutral,up
2018-08-10 11:44:52,BMO Capital,Outperform,Outperform,main
2018-08-10 12:07:33,JP Morgan,Neutral,Neutral,main
2018-09-13 13:06:10,Monness Crespi Hardt,Buy,Neutral,up
2018-09-18 17:03:44,SunTrust Robinson Humphrey,Buy,,init
2018-10-18 12:30:17,Baird,Outperform,,init
2018-11-01 15:06:56,BMO Capital,Outperform,Outperform,main
2018-12-07 12:25:20,Wedbush,Neutral,,init
2019-04-12 11:46:04,Bank of America,Buy,,init
2019-05-14 11:46:07,BMO Capital,Outperform,,main
2019-05-23 10:35:28,Cowen & Co.,Outperform,,init
2019-05-31 13:22:52,Berenberg,Buy,,init
2019-08-06 11:34:33,Wedbush,Neutral,,main
2019-08-22 10:44:05,Rosenblatt,Buy,,init
2019-11-08 15:10:12,Barclays,Overweight,,main
2020-02-11 12:16:06,Rosenblatt,Buy,,main
2020-02-25 12:44:33,Wedbush,Neutral,,main
2020-03-25 09:42:07,Goldman Sachs,Neutral,,init
2020-04-14 15:25:05,Northland Capital Markets,Outperform,,main
2020-04-21 13:13:34,Cowen & Co.,Outperform,,main
2020-05-12 12:13:10,Oppenheimer,Outperform,,main
2020-05-12 12:48:38,Wedbush,Neutral,,main
2020-05-12 13:19:39,SunTrust Robinson Humphrey,Buy,,main
2020-05-12 14:29:26,BMO Capital,Outperform,,main
2020-05-12 15:14:24,JP Morgan,Neutral,,main
2020-07-20 11:44:19,Barclays,Overweight,,main
2020-08-04 09:50:18,JP Morgan,Underweight,Neutral,down
2020-09-09 10:12:52,Loop Capital,Buy,,init
2021-01-04 11:46:09,BMO Capital,Market Perform,Outperform,down
2021-01-11 11:20:44,Jefferies,Hold,Buy,down
2021-02-02 11:22:28,Stephens & Co.,Overweight,,init
2021-07-14 10:02:27,Needham,Buy,,main
2021-07-26 13:00:44,Loop Capital,Hold,Buy,down
2021-10-13 12:49:04,Barclays,Overweight,,main
2021-10-28 13:07:07,Stephens & Co.,Overweight,,main
2021-11-01 12:27:00,RBC Capital,Outperform,,main
2021-11-03 12:48:27,RBC Capital,Outperform,,main
2021-12-07 15:29:10,Needham,Hold,Buy,down
2021-12-10 12:07:37,Berenberg,Hold,Buy,down
2021-12-15 15:40:51,Truist Securities,Hold,Buy,down
2022-01-19 11:11:20,Barclays,Equal-Weight,Overweight,down
