Date,Firm,To Grade,From Grade,Action
2014-04-29 08:00:00,Barclays,Overweight,,init
2014-08-05 06:25:26,Pacific Crest,Sector Perform,Outperform,down
2014-08-05 21:10:39,Barclays,Overweight,,main
2014-11-07 05:29:55,Bank of America,Buy,,main
2015-04-09 09:15:59,Bank of America,Neutral,Buy,down
2015-05-13 09:00:00,Canaccord Genuity,Buy,,main
2016-01-04 09:10:25,Northland Securities,Outperform,,init
2016-01-06 05:35:59,Barclays,Overweight,,main
2016-02-10 11:32:06,Barclays,Overweight,,main
2016-04-14 08:49:11,Roth Capital,Buy,,init
2016-06-09 08:54:00,Craig-Hallum,Buy,,init
2016-07-15 22:27:57,Barclays,Overweight,,main
2016-08-04 12:22:57,Barclays,Overweight,,main
2016-09-20 07:00:57,Bank of America,Underperform,Neutral,down
2017-03-17 15:21:52,Pacific Crest,Overweight,Sector Weight,up
2017-04-11 16:51:43,Morgan Stanley,Equal-Weight,,init
2017-07-20 14:37:14,Morgan Stanley,Equal-Weight,,main
2017-08-04 19:33:31,Canaccord Genuity,Buy,,main
2017-09-27 16:49:46,Canaccord Genuity,Buy,,main
2017-11-09 10:08:12,KeyBanc,Overweight,,main
2017-11-09 15:49:34,Morgan Stanley,Equal-Weight,,main
2018-01-08 18:15:57,Barclays,Equal-Weight,Overweight,down
2018-02-01 15:50:49,SunTrust Robinson Humphrey,Buy,,init
2018-02-22 13:00:51,KeyBanc,Overweight,Overweight,main
2018-02-22 13:56:10,Bank of America,Underperform,Underperform,main
2018-02-22 20:55:21,Barclays,Equal-Weight,Equal-Weight,main
2018-03-13 10:41:11,KeyBanc,Sector Weight,Overweight,down
2018-04-27 14:21:30,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-05-02 12:26:06,Barclays,Equal-Weight,Equal-Weight,main
2018-07-12 16:07:02,Stifel Nicolaus,Hold,,init
2018-08-07 11:28:46,Stifel Nicolaus,Hold,Hold,main
2018-08-07 15:24:37,Bank of America,Underperform,Underperform,main
2018-09-07 11:16:51,Barclays,Equal-Weight,Equal-Weight,main
2018-12-13 11:55:10,JP Morgan,Neutral,Overweight,down
2019-01-04 13:05:14,Stephens & Co.,Equal-Weight,,init
2019-01-07 12:36:18,Morgan Stanley,Overweight,Equal-Weight,up
