Date,Firm,To Grade,From Grade,Action
2012-03-26 06:19:00,Morgan Stanley,Equal-Weight,,down
2012-08-01 14:26:00,Itau BBA,Market Perform,Outperform,down
2012-09-10 06:00:00,Raymond James,Market Perform,Outperform,down
2014-05-21 06:37:09,Morgan Stanley,Equal-Weight,,main
2014-05-27 11:39:51,Allaria Ledesma,Hold,Buy,down
2015-03-18 10:19:13,Standpoint Research,Hold,Buy,down
2015-07-28 08:31:56,Raymond James,Outperform,Market Perform,up
2015-09-28 05:10:19,Goldman Sachs,Sell,Neutral,down
2015-10-08 08:24:49,Santander,Buy,Underperform,up
2015-11-23 06:36:40,Goldman Sachs,Neutral,Sell,up
2016-05-12 04:33:35,JP Morgan,Neutral,Underweight,up
2016-05-12 07:15:49,HSBC,Buy,Reduce,up
2016-09-06 01:34:07,Morgan Stanley,Overweight,Equal-Weight,up
2016-10-26 11:16:47,Raymond James,Outperform,,init
2017-07-03 13:44:19,,Buy,Neutral,up
2017-08-10 12:52:16,Morgan Stanley,Equal-Weight,Overweight,down
2018-02-22 11:35:46,HSBC,Reduce,Hold,down
2018-04-03 11:29:44,Morgan Stanley,Underweight,Equal-Weight,down
2018-09-28 13:49:20,Bank of America,Neutral,Buy,down
2019-08-08 11:29:39,Bank of America,Underperform,Neutral,down
2020-07-07 13:35:00,JP Morgan,Underweight,,main
2021-03-16 13:53:36,HSBC,Buy,Reduce,up
