Date,Firm,To Grade,From Grade,Action
2013-06-04 08:10:15,Barrington Research,Outperform,Market Perform,up
2014-07-31 14:17:53,Seaport Global,Accumulate,Neutral,up
2014-10-29 10:09:17,Barrington Research,Outperform,,main
2015-10-29 09:28:45,Macquarie,Neutral,,init
2015-11-06 15:18:56,Macquarie,Neutral,,main
2016-08-18 09:46:22,Seaport Global,Buy,Neutral,up
2016-09-16 08:41:00,William Blair,Market Perform,,init
2017-10-03 18:44:01,Sidoti & Co.,Neutral,Buy,down
2019-05-02 10:48:28,Seaport Global,Neutral,Buy,down
2020-01-07 15:19:19,DA Davidson,Neutral,,init
2020-02-13 14:14:40,Sidoti & Co.,Neutral,,main
2020-03-25 09:12:38,Barrington Research,Outperform,,main
2020-10-28 14:08:27,Sidoti & Co.,Neutral,,main
2021-04-29 13:46:21,Barrington Research,Outperform,,main
