Date,Firm,To Grade,From Grade,Action
2012-02-15 01:10:00,Goldman Sachs,Buy,,main
2012-02-15 06:15:00,JP Morgan,Overweight,,main
2012-02-15 06:30:00,Bank oferica,Underperform,,down
2012-02-15 06:38:00,Evercore Partners,Underweight,,down
2012-02-15 07:35:00,Wedbush,Outperform,,main
2012-03-01 07:14:00,Hudson Square,Buy,,main
2012-03-05 05:57:00,JP Morgan,Neutral,,down
2012-03-08 08:28:00,Canaccord Genuity,Hold,,init
2012-04-13 06:38:00,JP Morgan,Neutral,,main
2012-04-25 09:21:00,Bank oferica,Underperform,,main
2012-04-27 06:09:00,JP Morgan,Overweight,,up
2012-04-27 06:20:00,Bank oferica,Neutral,,up
2012-04-27 08:07:00,Canaccord Genuity,Hold,,main
2012-04-27 14:59:00,Needham,Underperform,,down
2012-05-03 11:50:00,National Alliance,Accumulate,,up
2012-05-09 06:17:00,Citigroup,Buy,,init
2012-05-11 06:07:00,Indaba Global Research,Buy,,init
2012-06-01 05:52:00,Sterne Agee,Neutral,,up
2012-06-27 06:34:00,PiperJaffray,Overweight,,main
2012-06-27 07:27:00,Stifel Nicolaus,Buy,,init
2012-07-23 07:00:00,Morgan Stanley,Overweight,,main
2012-07-26 05:36:00,JP Morgan,Neutral,Overweight,down
2012-07-26 05:48:00,BTIG Research,Neutral,Buy,down
2012-07-26 06:19:00,Citigroup,Neutral,Buy,down
2012-07-26 06:21:00,Hudson Square,Hold,Buy,down
2012-07-26 06:57:00,Goldman Sachs,Neutral,Buy,down
2012-07-26 07:42:00,Evercore Partners,Underweight,Equal-Weight,down
2012-07-26 08:34:00,Stifel Nicolaus,Hold,Buy,down
2012-07-26 09:38:00,Wedbush,Outperform,,main
2012-07-26 15:01:00,Barclays,Equal-Weight,,main
2012-09-04 16:19:00,Jefferies,Hold,,init
2012-10-05 06:13:00,Jefferies,Hold,,main
2012-10-05 06:27:00,Bank of America,Underperform,Neutral,down
2012-10-05 07:07:00,Wedbush,Outperform,,main
2012-10-05 07:32:00,BMO Capital,Market Perform,,main
2012-10-05 08:10:00,PiperJaffray,Overweight,,main
2012-10-05 10:28:00,Goldman Sachs,Neutral,,main
2012-10-09 16:17:00,PiperJaffray,Neutral,Overweight,down
2012-10-11 06:22:00,Credit Suisse,Underperform,,init
2012-10-17 09:50:00,National Alliance,Market Perform,,main
2012-10-25 10:52:00,Needham,Buy,Hold,up
2012-10-25 10:55:00,National Alliance,Market Perform,,main
2012-11-05 13:09:00,Imperial Capital,In-Line,,main
2013-02-05 06:46:14,Bank of America,Buy,Underperform,up
2013-02-06 08:17:15,Jefferies,Hold,,main
2013-03-07 09:02:22,Bank of America,Buy,,main
2013-03-20 06:06:07,Bank of America,Neutral,Buy,down
2013-05-21 12:15:57,PiperJaffray,Neutral,,main
2013-06-04 06:46:29,PiperJaffray,Neutral,,main
2013-06-04 08:41:15,Bank of America,Neutral,,main
2013-06-21 06:24:37,Morgan Stanley,Underweight,Equal-Weight,down
2013-07-26 07:00:00,Needham,Hold,Buy,down
2013-08-20 07:38:30,Janney Capital,Sell,,init
2013-08-22 06:20:21,Benchmark,Hold,,init
2013-09-06 08:56:06,Barclays,Equal-Weight,,init
2013-09-12 08:20:28,Evercore Partners,Equal-Weight,Underweight,up
2014-01-31 08:00:00,Barclays,Equal-Weight,,main
2014-02-03 16:00:00,Bank of America,Underperform,Neutral,down
2014-02-04 16:00:00,UBS,Buy,Neutral,up
2014-03-17 07:35:55,Wedbush,Outperform,,main
2014-04-11 07:01:21,Morgan Stanley,Equal-weight,Underweight,up
2014-04-24 01:00:57,Barclays,Equal-Weight,,main
2014-04-24 01:00:58,Canaccord Genuity,Hold,,main
2014-08-08 16:00:00,UBS,Buy,,main
2014-11-07 05:55:38,Needham,Buy,Hold,up
2014-11-07 09:00:00,Credit Suisse,Underperform,,main
2014-11-11 08:00:00,Jefferies,Buy,Hold,up
2015-05-07 09:00:00,Jefferies,Buy,,main
2015-05-07 09:20:21,Needham,Buy,,init
2015-07-14 07:58:27,Morgan Stanley,Equal-Weight,,init
2015-08-07 15:03:54,Credit Suisse,Underperform,,main
2015-11-12 07:56:11,Oppenheimer,Perform,,init
2016-02-11 11:28:10,UBS,Buy,,main
2016-02-11 13:02:38,Credit Suisse,Underperform,,main
2016-08-03 06:33:25,Cowen & Co.,Outperform,Market Perform,up
2016-12-23 20:53:16,Mizuho,Buy,,init
2017-05-05 12:47:36,Bank of America,Neutral,Underperform,up
2017-05-30 12:33:48,PiperJaffray,Overweight,Neutral,up
2017-06-09 14:14:48,Morgan Stanley,Overweight,Equal-Weight,up
2017-08-03 18:07:40,Canaccord Genuity,Hold,,main
2017-09-08 17:13:48,Goldman Sachs,Neutral,,init
2018-01-03 14:09:22,Consumer Edge Research,Overweight,,init
2018-02-08 14:39:26,Credit Suisse,Underperform,Underperform,main
2018-07-11 11:28:04,Morgan Stanley,Overweight,Overweight,main
2018-08-02 11:32:38,Morgan Stanley,Overweight,Overweight,main
2018-08-02 12:08:51,Credit Suisse,Underperform,Underperform,main
2018-08-09 10:20:57,Barclays,Underweight,,init
2018-09-28 11:11:44,Stifel Nicolaus,Buy,,init
2018-11-01 13:30:46,Barclays,Underweight,Underweight,main
2018-11-01 15:23:31,Credit Suisse,Underperform,Underperform,main
2018-12-21 13:00:45,Wedbush,Outperform,Outperform,main
2019-01-11 12:37:22,Stephens & Co.,Equal-Weight,,init
2019-01-28 10:55:16,KeyBanc,Overweight,Sector Weight,up
2019-01-30 12:09:58,Goldman Sachs,Buy,,init
2019-04-29 13:32:20,KeyBanc,Overweight,Overweight,main
2019-05-02 13:38:59,Baird,Outperform,Neutral,up
2019-05-02 14:13:31,KeyBanc,Overweight,,main
2019-05-02 15:29:17,Bank of America,Neutral,,reit
2019-05-30 11:57:34,Stephens & Co.,Overweight,Equal-Weight,up
2019-07-11 13:18:17,Jefferies,Buy,,init
2019-08-01 11:49:53,Bank of America,Neutral,,main
2019-08-01 12:14:06,Wedbush,Outperform,,main
2019-08-27 12:10:04,Wedbush,Outperform,,main
2019-11-13 12:56:09,UBS,Buy,,main
2020-01-07 14:10:11,SunTrust Robinson Humphrey,Buy,,init
2020-01-15 11:01:46,KeyBanc,Overweight,,init
2020-01-21 13:43:20,Morgan Stanley,Overweight,,main
2020-02-06 13:18:04,Piper Sandler,Overweight,,main
2020-03-18 08:46:49,Oppenheimer,Outperform,,init
2020-04-07 10:19:49,Wells Fargo,Equal-Weight,,init
2020-04-17 17:51:40,SunTrust Robinson Humphrey,Buy,,main
2020-04-22 12:05:24,B of A Securities,Underperform,Neutral,down
2020-05-07 13:10:30,Morgan Stanley,Overweight,,main
2020-05-07 13:21:09,Credit Suisse,Underperform,,main
2020-05-07 15:17:59,Barclays,Equal-Weight,,main
2020-05-07 16:24:47,Baird,Outperform,,main
2020-06-02 08:51:35,KeyBanc,Overweight,,main
2020-06-02 11:36:52,Benchmark,Buy,,main
2020-06-02 12:11:23,Credit Suisse,Underperform,,main
2020-06-02 12:13:49,Morgan Stanley,Overweight,,main
2020-06-02 12:52:21,JP Morgan,Neutral,,main
2020-06-02 13:04:34,Oppenheimer,Outperform,,main
2020-06-02 13:55:30,Piper Sandler,Overweight,,main
2020-06-02 14:03:03,Cowen & Co.,Outperform,,main
2020-06-09 12:02:32,Barclays,Overweight,Equal-Weight,up
2020-08-06 09:01:52,KeyBanc,Overweight,,main
2020-08-06 12:20:11,Wedbush,Outperform,,main
2020-08-06 13:01:42,Credit Suisse,Underperform,,main
2020-08-06 13:38:51,Morgan Stanley,Overweight,,main
2020-08-06 17:57:34,Piper Sandler,Overweight,,main
2020-08-06 19:05:16,Wells Fargo,Equal-Weight,,main
2020-09-30 09:14:53,MKM Partners,Buy,,init
2020-10-05 15:14:31,Morgan Stanley,Overweight,,main
2020-11-05 14:57:05,Piper Sandler,Overweight,,main
2020-12-15 13:32:28,Wells Fargo,Overweight,Equal-Weight,up
2020-12-16 11:57:21,JP Morgan,Overweight,Neutral,up
2021-02-11 09:54:33,KeyBanc,Overweight,,main
2021-02-11 14:38:08,Morgan Stanley,Overweight,,main
2021-02-11 14:53:09,Credit Suisse,Underperform,,main
2021-04-19 10:27:04,BMO Capital,Outperform,,init
2021-05-06 11:15:05,B of A Securities,Buy,Neutral,up
2021-08-06 09:51:57,Keybanc,Overweight,,main
2021-08-06 13:34:34,Barclays,Overweight,,main
2021-10-08 08:31:48,Keybanc,Overweight,,main
2021-10-27 09:01:16,BTIG,Buy,,init
2021-11-09 12:34:59,Barclays,Overweight,,main
