Date,Firm,To Grade,From Grade,Action
2021-08-17 08:38:25,Piper Sandler,Overweight,,init
2021-08-17 08:58:35,Loop Capital,Buy,,init
2021-08-17 11:39:13,Wedbush,Outperform,,init
2021-08-24 09:57:48,Credit Suisse,Outperform,,init
2021-09-10 08:29:59,Piper Sandler,Overweight,,main
2021-09-29 10:51:06,Berenberg,Buy,,init
2021-11-04 10:28:03,Wedbush,Outperform,,main
2021-11-23 12:29:06,Credit Suisse,Outperform,,main
2021-11-30 11:20:47,Wedbush,Outperform,,main
2022-01-10 12:52:05,Credit Suisse,Outperform,,main
2022-02-02 10:01:25,Deutsche Bank,Buy,,init
2022-02-09 14:05:45,Credit Suisse,Outperform,,main
2022-02-17 10:38:18,Piper Sandler,Overweight,,main
2022-02-17 13:03:22,Credit Suisse,Outperform,,main
