Date,Firm,To Grade,From Grade,Action
2021-07-26 09:12:55,Goldman Sachs,Neutral,,init
2021-07-26 09:45:56,JP Morgan,Overweight,,init
2021-07-26 10:34:07,CL King,Buy,,init
2021-07-26 10:55:21,Truist Securities,Buy,,init
2021-07-26 11:10:15,BNP Paribas,Outperform,,init
2021-07-26 11:19:58,Citigroup,Buy,,init
2021-07-26 11:42:02,Wells Fargo,Equal-Weight,,init
2021-07-26 12:13:42,Deutsche Bank,Hold,,init
2021-07-26 12:38:37,Morgan Stanley,Overweight,,init
2021-07-26 12:47:33,Evercore ISI Group,Outperform,,init
2021-08-03 10:07:16,HSBC,Buy,,init
2021-10-13 14:20:05,Morgan Stanley,Overweight,,main
2021-10-21 10:34:50,HSBC,Hold,Buy,down
2021-11-08 11:40:22,Truist Securities,Hold,Buy,down
2021-12-01 10:33:10,Goldman Sachs,Sell,Neutral,down
2022-01-11 12:09:23,B of A Securities,Buy,,init
2022-01-14 14:20:18,Morgan Stanley,Overweight,,main
