contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AMEH220218P00040000,40.0,USD,0.95,0.0,0.0,3.0,3661,0.0,0.85,REGULAR,2022-02-18,2022-02-01 14:35:05,1.3281283593749997,False
AMEH220218P00045000,45.0,USD,1.0,-1.1600001,-53.70371,500.0,15,0.0,3.1,REGULAR,2022-02-18,2022-02-09 15:05:59,1.4379910913085938,False
AMEH220218P00050000,50.0,USD,4.06,0.0,0.0,1.0,48,0.1,4.8,REGULAR,2022-02-18,2022-02-08 17:31:19,1.179203322753906,False
AMEH220218P00055000,55.0,USD,7.7,0.0,0.0,4.0,57,2.8,6.0,REGULAR,2022-02-18,2022-02-08 15:02:50,1.0346727954101564,True
AMEH220218P00060000,60.0,USD,12.53,0.0,0.0,8.0,11,6.4,9.5,REGULAR,2022-02-18,2022-02-07 16:40:23,1.0771530517578127,True
AMEH220218P00065000,65.0,USD,6.4,0.0,0.0,1.0,13,12.5,16.1,REGULAR,2022-02-18,2021-12-22 16:53:10,1.8740240673828126,True
AMEH220218P00070000,70.0,USD,22.25,0.0,0.0,4.0,25,15.0,18.5,REGULAR,2022-02-18,2022-02-08 15:02:50,1.1552776611328124,True
AMEH220218P00075000,75.0,USD,13.15,0.0,0.0,1.0,24,14.7,18.8,REGULAR,2022-02-18,2021-12-17 19:03:56,1.0000000000000003e-05,True
AMEH220218P00080000,80.0,USD,15.0,0.0,0.0,1.0,8,10.5,15.4,REGULAR,2022-02-18,2021-12-03 19:34:15,1.0000000000000003e-05,True
AMEH220218P00085000,85.0,USD,20.9,0.0,0.0,20.0,23,15.9,18.5,REGULAR,2022-02-18,2021-11-10 11:59:03,1.0000000000000003e-05,True
AMEH220218P00090000,90.0,USD,36.95,13.550001,57.90599,10.0,11,34.2,39.0,REGULAR,2022-02-18,2022-02-09 16:11:43,1.7421887890624999,True
AMEH220218P00095000,95.0,USD,27.55,0.0,0.0,10.0,10,40.7,44.5,REGULAR,2022-02-18,2021-12-27 14:54:08,2.593753515625,True
AMEH220218P00100000,100.0,USD,37.5,0.0,0.0,2.0,13,44.2,49.0,REGULAR,2022-02-18,2022-01-11 18:08:14,2.0117237207031247,True
AMEH220218P00105000,105.0,USD,18.5,0.0,0.0,4.0,3,34.5,36.6,REGULAR,2022-02-18,2021-11-23 18:18:12,1.0000000000000003e-05,True
AMEH220218P00110000,110.0,USD,47.15,0.0,0.0,2.0,10,54.3,59.0,REGULAR,2022-02-18,2022-01-11 18:08:14,2.3085979785156248,True
AMEH220218P00115000,115.0,USD,29.55,0.0,0.0,20.0,20,41.2,43.9,REGULAR,2022-02-18,2021-11-30 15:56:52,1.0000000000000003e-05,True
AMEH220218P00125000,125.0,USD,27.1,0.0,0.0,,1,55.4,58.2,REGULAR,2022-02-18,2021-11-18 18:05:02,1.0000000000000003e-05,True
AMEH220218P00130000,130.0,USD,47.2,0.0,0.0,3.0,3,54.5,58.7,REGULAR,2022-02-18,2021-12-01 20:22:28,1.0000000000000003e-05,True
AMEH220218P00160000,160.0,USD,50.0,0.0,0.0,,0,89.3,93.3,REGULAR,2022-02-18,2021-11-18 14:33:50,1.0000000000000003e-05,True
AMEH220218P00165000,165.0,USD,54.4,0.0,0.0,,0,94.0,97.8,REGULAR,2022-02-18,2021-11-18 14:33:50,1.0000000000000003e-05,True
AMEH220218P00170000,170.0,USD,61.5,0.0,0.0,,0,94.5,98.6,REGULAR,2022-02-18,2021-11-16 14:31:33,1.0000000000000003e-05,True
