contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
WTS220218C00150000,150.0,USD,8.2,0.0,0.0,1,2.2,6.5,REGULAR,2022-02-18,2022-01-27 15:49:30,0.5891154370117189,True,
WTS220218C00155000,155.0,USD,6.0,0.0,0.0,3,0.0,4.6,REGULAR,2022-02-18,2022-01-31 16:51:38,0.6096230444335939,False,2.0
WTS220218C00160000,160.0,USD,3.69,0.0,0.0,10,0.0,3.6,REGULAR,2022-02-18,2022-01-27 17:45:56,0.6691927612304689,False,
WTS220218C00165000,165.0,USD,2.65,0.0,0.0,10,0.05,4.7,REGULAR,2022-02-18,2022-01-27 20:35:06,0.6660189648437502,False,
WTS220218C00170000,170.0,USD,1.85,0.0,0.0,11,0.05,4.2,REGULAR,2022-02-18,2022-01-31 14:30:12,0.7480493945312501,False,10.0
WTS220218C00180000,180.0,USD,0.6,0.0,0.0,3,0.0,4.8,REGULAR,2022-02-18,2022-01-31 16:51:15,0.9877930908203125,False,1.0
WTS220218C00220000,220.0,USD,0.3,0.0,0.0,2,0.0,4.8,REGULAR,2022-02-18,2022-01-21 15:37:38,1.6167011352539062,False,2.0
