contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
UTHR220218C00100000,100.0,USD,102.7,0.0,0.0,2.0,2,86.5,89.9,REGULAR,2022-02-18,2021-11-10 11:47:16,1.0000000000000003e-05,True
UTHR220218C00120000,120.0,USD,63.5,0.0,0.0,4.0,4,65.5,69.9,REGULAR,2022-02-18,2021-11-10 11:47:16,1.0000000000000003e-05,True
UTHR220218C00125000,125.0,USD,64.6,0.0,0.0,1.0,0,60.5,65.0,REGULAR,2022-02-18,2021-11-10 11:47:16,1.0000000000000003e-05,True
UTHR220218C00135000,135.0,USD,79.75,0.0,0.0,1.0,3,56.5,60.5,REGULAR,2022-02-18,2021-12-28 16:10:39,1.0000000000000003e-05,True
UTHR220218C00140000,140.0,USD,65.0,0.0,0.0,,1,46.0,50.0,REGULAR,2022-02-18,2021-11-10 11:47:16,1.0000000000000003e-05,True
UTHR220218C00145000,145.0,USD,65.5,0.0,0.0,1.0,1,41.2,45.5,REGULAR,2022-02-18,2021-11-10 11:47:16,1.0000000000000003e-05,True
UTHR220218C00165000,165.0,USD,36.15,0.0,0.0,,0,24.3,27.1,REGULAR,2022-02-18,2021-11-09 20:12:41,1.0000000000000003e-05,True
UTHR220218C00170000,170.0,USD,35.3,0.0,0.0,2.0,5,21.1,24.5,REGULAR,2022-02-18,2021-11-10 20:36:16,1.0000000000000003e-05,True
UTHR220218C00175000,175.0,USD,20.0,0.0,0.0,1.0,6,39.5,43.6,REGULAR,2022-02-18,2021-12-03 14:49:31,2.238407724304199,True
UTHR220218C00180000,180.0,USD,19.03,0.0,0.0,10.0,9,13.6,17.4,REGULAR,2022-02-18,2021-11-10 11:47:16,1.0000000000000003e-05,True
UTHR220218C00185000,185.0,USD,14.0,0.0,0.0,1.0,78,21.0,23.1,REGULAR,2022-02-18,2021-10-19 14:41:21,1.0637253845214847,True
UTHR220218C00190000,190.0,USD,20.12,0.0,0.0,10.0,13,9.0,12.0,REGULAR,2022-02-18,2021-12-21 18:16:11,0.46533737792968755,True
UTHR220218C00195000,195.0,USD,19.45,0.0,0.0,1.0,2,6.6,8.9,REGULAR,2022-02-18,2021-12-22 19:26:24,0.48438015625,True
UTHR220218C00200000,200.0,USD,6.2,-14.179999,-69.57802,1.0,28,4.5,6.8,REGULAR,2022-02-18,2022-01-05 20:59:50,0.5290574438476563,False
UTHR220218C00210000,210.0,USD,4.35,-9.4,-68.36363,2.0,133,3.0,5.0,REGULAR,2022-02-18,2022-01-05 20:53:36,0.6032754516601564,False
UTHR220218C00220000,220.0,USD,3.4,0.0,0.0,10.0,132,0.25,3.3,REGULAR,2022-02-18,2022-01-04 17:31:03,0.5961954443359375,False
UTHR220218C00230000,230.0,USD,1.12,-4.63,-80.521736,2.0,625,0.1,2.1,REGULAR,2022-02-18,2022-01-05 20:53:36,0.6640658593750002,False
UTHR220218C00240000,240.0,USD,4.33,0.0,0.0,8.0,403,0.35,2.0,REGULAR,2022-02-18,2021-12-30 16:16:13,0.8164080859374999,False
UTHR220218C00250000,250.0,USD,2.3,0.0,0.0,778.0,773,0.0,0.0,REGULAR,2022-02-18,2021-12-23 17:51:07,0.2500075,False
UTHR220218C00260000,260.0,USD,1.4,0.0,0.0,,2,0.1,4.6,REGULAR,2022-02-18,2021-11-03 13:47:06,1.2656286718749998,False
UTHR220218C00270000,270.0,USD,1.4,0.0,0.0,1.0,3,0.7,3.5,REGULAR,2022-02-18,2021-11-22 16:08:22,1.3486360693359374,False
UTHR220218C00280000,280.0,USD,1.0,0.0,0.0,1.0,1,0.65,2.1,REGULAR,2022-02-18,2021-10-21 13:30:14,1.325686965332031,False
UTHR220218C00300000,300.0,USD,0.7,0.0,0.0,,5,0.1,4.8,REGULAR,2022-02-18,2021-12-20 19:13:15,1.7336439099121095,False
