contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AX220218P00030000,30.0,USD,0.05,0.0,0.0,1,0.0,1.8,REGULAR,2022-02-18,2021-12-20 14:37:48,2.880862172851563,False
AX220218P00035000,35.0,USD,0.05,0.0,0.0,1,0.0,1.85,REGULAR,2022-02-18,2021-12-20 14:38:08,2.2998089379882813,False
AX220218P00040000,40.0,USD,0.05,0.0,0.0,1,0.0,1.95,REGULAR,2022-02-18,2021-12-20 14:38:30,1.7978525732421873,False
AX220218P00045000,45.0,USD,0.1,0.0,0.0,1,0.0,1.8,REGULAR,2022-02-18,2021-12-20 14:38:58,1.2685583447265623,False
AX220218P00050000,50.0,USD,2.0,0.0,0.0,2,0.0,2.55,REGULAR,2022-02-18,2021-12-21 20:53:14,0.940430283203125,False
