contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
GWH220211P00011000,11.0,USD,0.85,0.0,0.0,5,0.7,1.95,REGULAR,2022-02-11,2021-12-30 20:52:04,1.0000000000000003e-05,True
