contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ABMD220218P00220000,220.0,USD,1.68,0.0,0.0,1.0,0.0,0.0,4.8,REGULAR,2022-02-18,2022-01-18 16:34:29,1.5747091577148438,False
ABMD220218P00230000,230.0,USD,2.7,0.0,0.0,1.0,5.0,0.0,4.8,REGULAR,2022-02-18,2022-01-27 17:17:56,1.4216337512207033,False
ABMD220218P00240000,240.0,USD,1.0,0.0,0.0,1.0,9.0,0.1,4.8,REGULAR,2022-02-18,2022-02-02 19:30:33,1.2797887573242184,False
ABMD220218P00250000,250.0,USD,0.53,0.0,0.0,5.0,10.0,0.0,4.8,REGULAR,2022-02-18,2022-02-08 19:40:33,1.1286664660644532,False
ABMD220218P00260000,260.0,USD,0.55,0.0,0.0,6.0,22.0,0.0,4.8,REGULAR,2022-02-18,2022-02-08 19:41:05,0.9870606762695313,False
ABMD220218P00270000,270.0,USD,4.0,0.0,0.0,1.0,46.0,0.05,4.8,REGULAR,2022-02-18,2022-02-04 15:03:34,0.8503432934570312,False
ABMD220218P00280000,280.0,USD,1.85,0.0,0.0,5.0,15.0,0.05,2.1,REGULAR,2022-02-18,2022-02-08 19:09:57,0.5664105859375,False
ABMD220218P00290000,290.0,USD,11.3,0.0,0.0,1.0,28.0,0.15,2.5,REGULAR,2022-02-18,2022-02-04 16:27:35,0.5784954260253907,False
ABMD220218P00300000,300.0,USD,6.2,0.0,0.0,1.0,18.0,0.9,3.5,REGULAR,2022-02-18,2022-02-08 19:11:59,0.5012256909179689,False
ABMD220218P00310000,310.0,USD,12.5,0.0,0.0,2.0,14.0,2.95,6.5,REGULAR,2022-02-18,2022-02-08 18:31:31,0.49377947631835944,False
ABMD220218P00320000,320.0,USD,28.5,0.0,0.0,1.0,1.0,7.2,10.7,REGULAR,2022-02-18,2022-02-03 20:06:43,0.47461462890625,True
ABMD220218P00330000,330.0,USD,30.0,0.0,0.0,10.0,12.0,12.0,19.9,REGULAR,2022-02-18,2022-02-02 19:45:10,0.6290930645751953,True
ABMD220218P00340000,340.0,USD,21.2,0.0,0.0,,0.0,40.8,49.0,REGULAR,2022-02-18,2022-01-06 18:11:04,1.5280785314941405,True
ABMD220218P00350000,350.0,USD,79.0,0.0,0.0,1.0,0.0,29.8,37.9,REGULAR,2022-02-18,2022-01-28 14:42:29,0.5581098876953126,True
ABMD220218P00360000,360.0,USD,55.5,0.0,0.0,1.0,2.0,38.7,46.9,REGULAR,2022-02-18,2022-01-13 16:01:03,0.5666547241210937,True
ABMD220218P00370000,370.0,USD,64.6,0.0,0.0,,1.0,49.4,57.4,REGULAR,2022-02-18,2022-01-18 05:08:27,0.7189969506835938,True
ABMD220218P00380000,380.0,USD,80.5,0.0,0.0,,0.0,59.0,67.0,REGULAR,2022-02-18,2022-01-25 14:53:07,0.7644066528320312,True
ABMD220218P00390000,390.0,USD,93.0,0.0,0.0,,0.0,68.1,76.5,REGULAR,2022-02-18,2022-01-26 19:48:00,0.7485376708984376,True
ABMD220218P00420000,420.0,USD,119.0,0.0,0.0,,0.0,96.8,106.5,REGULAR,2022-02-18,2022-02-02 14:49:32,0.78711150390625,True
ABMD220218P00430000,430.0,USD,113.5,0.0,0.0,,,106.6,116.3,REGULAR,2022-02-18,2022-01-18 05:08:28,0.726565234375,True
ABMD220218P00460000,460.0,USD,165.0,0.0,0.0,,0.0,136.8,146.4,REGULAR,2022-02-18,2022-02-03 15:29:22,0.97460962890625,True
