contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
XLF220211C00025000,25.0,USD,13.0,0.0,0.0,10.0,37,14.75,15.55,REGULAR,2022-02-11,2022-01-27 18:47:45,2.7851592871093755,True
XLF220211C00027000,27.0,USD,11.15,0.0,0.0,6.0,87,11.0,15.5,REGULAR,2022-02-11,2022-01-27 19:18:09,1.5546897265624997,True
XLF220211C00028000,28.0,USD,10.45,0.0,0.0,,17,11.65,12.75,REGULAR,2022-02-11,2022-01-27 17:35:52,2.5332067919921872,True
XLF220211C00029000,29.0,USD,11.25,0.39999962,3.6866322,6.0,5,10.8,11.5,REGULAR,2022-02-11,2022-02-07 20:45:03,1.9765626171875001,True
XLF220211C00030000,30.0,USD,8.8,0.0,0.0,1.0,1,9.75,10.55,REGULAR,2022-02-11,2022-01-21 15:56:03,1.890625546875,True
XLF220211C00033000,33.0,USD,8.35,0.0,0.0,12.0,12,4.85,9.35,REGULAR,2022-02-11,2022-01-11 20:33:17,2.901369934082031,True
XLF220211C00033500,33.5,USD,4.45,0.0,0.0,,3,5.8,7.7,REGULAR,2022-02-11,2022-01-24 20:27:31,0.789064609375,True
XLF220211C00034000,34.0,USD,4.25,0.0,0.0,5.0,6,5.95,6.5,REGULAR,2022-02-11,2022-01-24 20:39:46,0.5625043750000001,True
XLF220211C00034500,34.5,USD,3.75,0.0,0.0,,5,5.25,6.35,REGULAR,2022-02-11,2022-01-25 18:08:42,0.8125018749999999,True
XLF220211C00035000,35.0,USD,5.22,0.0,0.0,14.0,18,2.82,7.45,REGULAR,2022-02-11,2022-02-04 20:57:09,2.490238149414062,True
XLF220211C00035500,35.5,USD,4.31,0.0,0.0,1.0,7,2.39,6.95,REGULAR,2022-02-11,2022-02-04 16:42:09,2.3710978222656243,True
XLF220211C00036000,36.0,USD,4.4,0.0,0.0,2.0,36,1.86,6.5,REGULAR,2022-02-11,2022-02-04 20:13:26,2.2822308569335936,True
XLF220211C00036500,36.5,USD,2.32,0.0,0.0,2.0,3,3.35,4.15,REGULAR,2022-02-11,2022-01-31 15:20:09,0.9335944140625,True
XLF220211C00037000,37.0,USD,3.25,-0.099999905,-2.985072,3.0,266,3.05,3.4,REGULAR,2022-02-11,2022-02-07 16:21:08,0.6269568554687501,True
XLF220211C00037500,37.5,USD,2.89,0.10000014,3.5842345,2.0,62,0.62,5.0,REGULAR,2022-02-11,2022-02-07 19:41:54,1.9179691601562503,True
XLF220211C00038000,38.0,USD,2.38,0.19000006,8.675802,39.0,159,2.11,2.64,REGULAR,2022-02-11,2022-02-07 18:42:09,0.6699251757812501,True
XLF220211C00038500,38.5,USD,1.93,0.01999998,1.0471194,5.0,234,1.65,2.14,REGULAR,2022-02-11,2022-02-07 19:47:19,0.5800823242187501,True
XLF220211C00039000,39.0,USD,1.33,-0.110000014,-7.6388893,558.0,797,1.21,1.66,REGULAR,2022-02-11,2022-02-07 20:46:10,0.500005,True
XLF220211C00039500,39.5,USD,1.07,0.17000008,18.888899,31.0,1593,0.82,1.16,REGULAR,2022-02-11,2022-02-07 20:12:37,0.40039662109375,True
XLF220211C00040000,40.0,USD,0.53,0.029999971,5.9999943,1732.0,1691,0.48,0.6,REGULAR,2022-02-11,2022-02-07 20:59:29,0.257819921875,True
XLF220211C00040500,40.5,USD,0.28,0.02000001,7.6923122,1057.0,1948,0.22,0.35,REGULAR,2022-02-11,2022-02-07 20:58:43,0.252937158203125,False
XLF220211C00041000,41.0,USD,0.12,0.0,0.0,2148.0,4173,0.1,0.15,REGULAR,2022-02-11,2022-02-07 20:59:35,0.22852333984375,False
XLF220211C00041500,41.5,USD,0.04,-0.030000001,-42.857143,296.0,3198,0.02,0.06,REGULAR,2022-02-11,2022-02-07 20:48:44,0.22266402343749997,False
XLF220211C00042000,42.0,USD,0.02,-0.02,-50.0,217.0,2894,0.0,0.03,REGULAR,2022-02-11,2022-02-07 20:53:51,0.23828886718749998,False
XLF220211C00042500,42.5,USD,0.01,-0.01,-50.0,3.0,134,0.0,0.03,REGULAR,2022-02-11,2022-02-07 20:35:57,0.2890696093749999,False
XLF220211C00043000,43.0,USD,0.01,0.0,0.0,12.0,233,0.01,0.03,REGULAR,2022-02-11,2022-02-07 15:57:23,0.335944140625,False
XLF220211C00043500,43.5,USD,0.02,0.0,0.0,300.0,1487,0.0,0.01,REGULAR,2022-02-11,2022-01-27 14:47:15,0.32031929687499994,False
XLF220211C00044000,44.0,USD,0.01,-0.01,-50.0,1.0,144,0.0,0.03,REGULAR,2022-02-11,2022-02-07 18:02:17,0.42578699218750005,False
XLF220211C00044500,44.5,USD,0.09,0.0,0.0,2.0,17,0.0,0.03,REGULAR,2022-02-11,2022-01-13 20:16:12,0.4687553125,False
XLF220211C00045000,45.0,USD,0.02,0.0,0.0,5.0,27,0.0,0.03,REGULAR,2022-02-11,2022-01-26 20:05:43,0.5117236328125,False
