contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
CFLT220218C00035000,35.0,USD,27.17,0.0,0.0,1,25.4,26.7,REGULAR,2022-02-18,2021-12-15 15:42:06,1.0000000000000003e-05,True,
CFLT220218C00040000,40.0,USD,24.5,-12.5,-33.783783,4,21.1,22.1,REGULAR,2022-02-18,2022-01-05 16:06:36,1.0000000000000003e-05,True,1.0
CFLT220218C00050000,50.0,USD,16.29,0.0,0.0,10,12.9,13.8,REGULAR,2022-02-18,2022-01-04 18:10:44,1.0000000000000003e-05,True,1.0
CFLT220218C00060000,60.0,USD,7.3,-11.7,-61.57895,59,6.8,7.6,REGULAR,2022-02-18,2022-01-05 20:46:16,1.0000000000000003e-05,True,3.0
CFLT220218C00065000,65.0,USD,5.5,-1.5999999,-22.535212,78,4.9,5.3,REGULAR,2022-02-18,2022-01-05 19:11:56,1.0000000000000003e-05,True,5.0
CFLT220218C00070000,70.0,USD,3.5,-1.6999998,-32.692303,346,3.3,3.7,REGULAR,2022-02-18,2022-01-05 20:44:57,0.5297898583984376,True,36.0
CFLT220218C00075000,75.0,USD,2.35,-1.1500001,-32.857147,317,2.3,2.6,REGULAR,2022-02-18,2022-01-05 20:29:54,0.7631859619140625,False,12.0
CFLT220218C00080000,80.0,USD,1.75,-0.75,-30.000002,294,1.55,1.7,REGULAR,2022-02-18,2022-01-05 20:51:22,0.8984385156249999,False,9.0
CFLT220218C00085000,85.0,USD,1.2,-0.62,-34.065933,310,1.05,1.25,REGULAR,2022-02-18,2022-01-05 20:44:06,1.0170947583007814,False,82.0
CFLT220218C00090000,90.0,USD,0.85,-0.44999993,-34.61538,347,0.7,0.9,REGULAR,2022-02-18,2022-01-05 19:52:09,1.1015669921875002,False,5.0
CFLT220218C00095000,95.0,USD,0.6,-0.19999999,-24.999998,376,0.5,0.65,REGULAR,2022-02-18,2022-01-05 19:51:28,1.1777384863281248,False,2.0
CFLT220218C00100000,100.0,USD,0.52,-0.38,-42.22222,78,0.35,0.5,REGULAR,2022-02-18,2022-01-05 15:02:45,1.2480506347656248,False,1.0
CFLT220218C00105000,105.0,USD,0.45,0.0,0.0,58,0.25,1.3,REGULAR,2022-02-18,2022-01-04 18:21:54,1.5839864550781246,False,2.0
CFLT220218C00110000,110.0,USD,0.35,0.0,0.0,21,0.0,2.75,REGULAR,2022-02-18,2022-01-04 15:47:55,1.9882813085937499,False,1.0
CFLT220218C00115000,115.0,USD,0.25,-0.22999999,-47.916664,14,0.0,0.75,REGULAR,2022-02-18,2022-01-05 15:46:43,1.5976582617187498,False,6.0
CFLT220218C00120000,120.0,USD,0.35,0.0,0.0,11,0.0,0.0,REGULAR,2022-02-18,2021-12-16 20:14:20,0.500005,False,1.0
CFLT220218C00125000,125.0,USD,0.11,0.0,0.0,37,0.0,0.5,REGULAR,2022-02-18,2022-01-04 15:34:40,1.6953140234375002,False,1.0
