contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
XRX220218C00017000,17.0,USD,3.1,0.0,0.0,0,4.4,4.9,REGULAR,2022-02-18,2022-01-25 20:30:57,1.09375453125,True,
XRX220218C00018000,18.0,USD,2.8,0.0,0.0,29,3.4,3.9,REGULAR,2022-02-18,2022-01-31 16:12:59,0.8984385156249999,True,18.0
XRX220218C00019000,19.0,USD,3.05,0.0,0.0,3,2.65,2.9,REGULAR,2022-02-18,2022-02-04 18:12:21,0.5312546875,True,1.0
XRX220218C00020000,20.0,USD,2.1,0.0,0.0,94,1.7,2.0,REGULAR,2022-02-18,2022-02-04 18:12:21,0.6025430371093752,True,2.0
XRX220218C00021000,21.0,USD,1.26,0.0,0.0,390,0.9,1.15,REGULAR,2022-02-18,2022-02-04 16:57:53,0.48438015625,True,10.0
XRX220218C00022000,22.0,USD,0.45,-0.19999999,-30.76923,804,0.35,0.4,REGULAR,2022-02-18,2022-02-07 18:39:39,0.3398503515625,False,17.0
XRX220218C00023000,23.0,USD,0.1,-0.20000002,-66.66667,1029,0.05,0.15,REGULAR,2022-02-18,2022-02-07 16:26:05,0.36133451171875,False,17.0
XRX220218C00024000,24.0,USD,0.03,-0.04,-57.142853,1623,0.0,0.05,REGULAR,2022-02-18,2022-02-07 15:38:29,0.3789124609375,False,2.0
XRX220218C00025000,25.0,USD,0.05,-0.009999998,-16.666664,4443,0.0,0.1,REGULAR,2022-02-18,2022-02-07 18:39:39,0.57812921875,False,2.0
XRX220218C00026000,26.0,USD,0.1,0.0,0.0,103,0.0,0.1,REGULAR,2022-02-18,2022-01-27 18:39:49,0.5937540625000001,False,3.0
XRX220218C00027000,27.0,USD,0.05,0.0,0.0,16,0.0,0.15,REGULAR,2022-02-18,2022-02-03 18:45:43,0.7500025,False,2.0
XRX220218C00028000,28.0,USD,0.05,0.0,0.0,72,0.0,0.05,REGULAR,2022-02-18,2022-01-24 20:48:24,0.6953155468750001,False,36.0
XRX220218C00030000,30.0,USD,0.25,0.0,0.0,10,0.0,0.15,REGULAR,2022-02-18,2022-01-21 17:38:34,1.015629921875,False,10.0
