contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
WMG220218P00032000,32.0,USD,0.35,0.0,0.0,5,5,0.0,0.15,REGULAR,2022-02-18,2022-01-21 19:51:44,0.7382838671874999,False
WMG220218P00034000,34.0,USD,0.17,-0.68,-80.0,6,3,0.0,4.7,REGULAR,2022-02-18,2022-02-07 19:19:27,1.8486335693359375,False
WMG220218P00035000,35.0,USD,0.27,-0.030000001,-10.0,1,1,0.0,4.8,REGULAR,2022-02-18,2022-02-07 20:47:17,1.7138686181640623,False
WMG220218P00036000,36.0,USD,0.32,-0.53000003,-62.352943,10,7,0.0,4.7,REGULAR,2022-02-18,2022-02-07 20:08:45,1.5380882470703123,False
WMG220218P00037000,37.0,USD,0.55,0.08000001,17.021278,22,1694,0.35,0.65,REGULAR,2022-02-18,2022-02-07 20:59:11,0.614261669921875,False
WMG220218P00038000,38.0,USD,0.75,0.100000024,15.384619,28,254,0.7,1.05,REGULAR,2022-02-18,2022-02-07 20:59:49,0.6621127539062501,False
WMG220218P00039000,39.0,USD,1.15,0.19,19.791668,47,110,0.9,1.35,REGULAR,2022-02-18,2022-02-07 20:55:15,0.62305064453125,False
WMG220218P00040000,40.0,USD,1.45,0.8000001,123.07694,63,11,1.25,1.55,REGULAR,2022-02-18,2022-02-07 20:55:28,0.5688519677734375,False
WMG220218P00041000,41.0,USD,1.96,0.71000004,56.800003,46,9,1.8,4.0,REGULAR,2022-02-18,2022-02-07 20:57:49,0.90429783203125,True
WMG220218P00042000,42.0,USD,2.25,0.0,0.0,9,3,2.5,4.0,REGULAR,2022-02-18,2022-02-07 20:13:10,0.82226740234375,True
WMG220218P00044000,44.0,USD,2.05,0.0,0.0,1,0,1.5,6.1,REGULAR,2022-02-18,2022-02-01 15:45:22,1.358889924316406,True
WMG220218P00045000,45.0,USD,4.9,2.25,84.90566,7,1,2.5,7.0,REGULAR,2022-02-18,2022-02-07 20:49:43,0.5302781347656251,True
