contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AMRS220211P00002500,2.5,USD,0.08,0.0,0.0,1.0,1,0.0,0.05,REGULAR,2022-02-11,2022-02-04 14:56:43,3.81250046875,False
AMRS220211P00003500,3.5,USD,0.05,0.0,0.0,4.0,60,0.0,0.05,REGULAR,2022-02-11,2022-02-08 15:02:02,1.8437507812499998,False
AMRS220211P00004000,4.0,USD,0.02,-0.18,-90.0,16.0,419,0.0,0.1,REGULAR,2022-02-11,2022-02-09 16:58:59,1.21875390625,False
AMRS220211P00004500,4.5,USD,0.2,-0.24999999,-55.555553,7.0,553,0.15,0.3,REGULAR,2022-02-11,2022-02-09 17:01:22,1.0625046875000002,True
AMRS220211P00005000,5.0,USD,1.06,0.0,0.0,5.0,37,0.4,0.7,REGULAR,2022-02-11,2022-02-08 17:50:33,1.8437507812499998,True
AMRS220211P00005500,5.5,USD,0.9,0.0,0.0,1.0,48,1.0,1.65,REGULAR,2022-02-11,2022-02-01 16:19:27,3.5312511718749997,True
AMRS220211P00006000,6.0,USD,2.07,0.0,0.0,3.0,7,1.5,2.5,REGULAR,2022-02-11,2022-02-04 17:21:32,5.437503203124999,True
AMRS220211P00007000,7.0,USD,2.2,0.0,0.0,,4,2.2,4.2,REGULAR,2022-02-11,2022-01-18 15:12:58,7.914062607421874,True
