contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ADNT220218C00037000,37.0,USD,4.7,0.0,0.0,1,1,10.2,11.4,REGULAR,2022-02-18,2022-01-28 15:16:15,1.2402381738281247,True
ADNT220218C00039000,39.0,USD,6.8,0.0,0.0,33,11,8.5,9.3,REGULAR,2022-02-18,2022-02-07 14:39:52,0.9687503125,True
ADNT220218C00040000,40.0,USD,5.9,0.0,0.0,10,39,7.6,8.1,REGULAR,2022-02-18,2022-02-07 14:37:28,0.69336244140625,True
ADNT220218C00042000,42.0,USD,3.9,0.0,0.0,20,110,5.7,6.2,REGULAR,2022-02-18,2022-02-04 17:53:28,0.6279334082031252,True
ADNT220218C00043000,43.0,USD,2.5,0.0,0.0,5,19,4.8,5.3,REGULAR,2022-02-18,2022-02-04 18:08:18,0.6084023535156251,True
ADNT220218C00044000,44.0,USD,1.9,0.0,0.0,7,7,4.0,4.6,REGULAR,2022-02-18,2022-02-04 17:44:19,0.51758294921875,True
ADNT220218C00045000,45.0,USD,3.05,0.0,0.0,2000,1161,3.2,3.5,REGULAR,2022-02-18,2022-02-08 17:10:27,0.516606396484375,True
ADNT220218C00046000,46.0,USD,2.42,0.0,0.0,8,23,2.5,2.8,REGULAR,2022-02-18,2022-02-08 15:51:42,0.5229539892578124,True
ADNT220218C00047000,47.0,USD,2.0,0.16999996,9.289615,830,1122,1.85,2.15,REGULAR,2022-02-18,2022-02-09 17:40:48,0.514653291015625,True
ADNT220218C00048000,48.0,USD,1.39,-0.00999999,-0.714285,10,29,1.3,1.8,REGULAR,2022-02-18,2022-02-09 17:13:10,0.5712933496093751,False
ADNT220218C00049000,49.0,USD,0.5,0.0,0.0,1,25,0.9,1.2,REGULAR,2022-02-18,2022-02-07 16:57:44,0.5185595019531251,False
ADNT220218C00050000,50.0,USD,0.72,0.110000014,18.03279,868,1619,0.6,0.8,REGULAR,2022-02-18,2022-02-09 17:40:48,0.499028447265625,False
ADNT220218C00055000,55.0,USD,0.1,-0.1,-50.0,7,36,0.05,0.1,REGULAR,2022-02-18,2022-02-09 16:54:55,0.5136767382812499,False
ADNT220218C00060000,60.0,USD,0.2,0.0,0.0,1,222,0.0,0.15,REGULAR,2022-02-18,2022-01-21 18:10:16,0.7187528125,False
