contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
COST220211C00540000,540.0,USD,31.87,0.0,0.0,2,19.85,23.95,REGULAR,2022-02-11,2021-12-30 16:16:44,1.5856954309082028,False,
COST220211C00555000,555.0,USD,14.0,-7.0,-33.333336,9,10.35,14.35,REGULAR,2022-02-11,2022-01-05 20:40:49,1.3281283593749997,False,6.0
COST220211C00560000,560.0,USD,13.82,-4.130001,-23.008362,27,9.7,11.25,REGULAR,2022-02-11,2022-01-05 17:23:46,1.2950474700927732,False,7.0
COST220211C00565000,565.0,USD,9.43,-4.5699997,-32.642857,12,7.55,9.4,REGULAR,2022-02-11,2022-01-05 19:13:46,1.2425574981689451,False,160.0
COST220211C00570000,570.0,USD,8.7,-3.3500004,-27.80083,24,5.8,7.75,REGULAR,2022-02-11,2022-01-05 16:53:57,1.1960489416503908,False,16.0
COST220211C00575000,575.0,USD,6.8,-1.3499994,-16.564411,20,4.05,7.05,REGULAR,2022-02-11,2022-01-05 16:49:42,1.1705363739013672,False,3.0
COST220211C00600000,600.0,USD,2.4,-1.3499999,-36.0,6,0.81,2.53,REGULAR,2022-02-11,2022-01-05 16:25:18,1.0556687841796877,False,2.0
COST220211C00605000,605.0,USD,2.38,-0.119999886,-4.7999954,2,0.73,2.23,REGULAR,2022-02-11,2022-01-05 15:23:01,1.0727585424804689,False,1.0
COST220211C00615000,615.0,USD,1.64,0.0,0.0,16,0.54,4.05,REGULAR,2022-02-11,2022-01-04 19:58:28,1.2836949877929684,False,1.0
COST220211C00635000,635.0,USD,0.52,0.0,0.0,5,0.21,1.38,REGULAR,2022-02-11,2022-01-03 16:41:21,1.1840861108398437,False,4.0
