contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
TBK220218C00040000,40.0,USD,87.5,0.0,0.0,1.0,1,77.8,82.0,REGULAR,2022-02-18,2021-11-30 18:01:24,12.73242391723633,True
TBK220218C00065000,65.0,USD,12.0,0.0,0.0,,1,59.9,63.4,REGULAR,2022-02-18,2021-11-10 12:01:11,9.028324669799805,True
TBK220218C00070000,70.0,USD,14.9,0.0,0.0,1.0,14,57.3,61.5,REGULAR,2022-02-18,2021-11-10 12:01:11,8.852055248718262,True
TBK220218C00075000,75.0,USD,58.5,0.0,0.0,2.0,16,44.5,48.5,REGULAR,2022-02-18,2021-11-16 18:18:20,6.329103651123047,True
TBK220218C00080000,80.0,USD,39.6,0.0,0.0,2.0,26,34.9,37.9,REGULAR,2022-02-18,2021-12-29 15:06:31,4.727543153076171,True
TBK220218C00085000,85.0,USD,34.5,0.0,0.0,5.0,2,40.0,44.5,REGULAR,2022-02-18,2021-11-01 14:34:54,6.219972928161621,True
TBK220218C00090000,90.0,USD,18.3,0.0,0.0,2.0,0,38.3,42.0,REGULAR,2022-02-18,2021-11-10 12:01:11,6.145998411254883,True
TBK220218C00100000,100.0,USD,30.0,0.0,0.0,1.0,1,29.4,32.5,REGULAR,2022-02-18,2021-11-09 15:41:27,5.108157911682128,False
TBK220218C00105000,105.0,USD,1.75,0.0,0.0,,1,24.9,25.8,REGULAR,2022-02-18,2021-11-10 12:01:11,4.451908731994629,False
TBK220218C00110000,110.0,USD,6.0,0.0,0.0,2.0,4,9.0,11.9,REGULAR,2022-02-18,2021-12-20 15:55:04,2.3588908215332025,False
TBK220218C00115000,115.0,USD,6.0,0.0,0.0,2.0,28,5.7,9.0,REGULAR,2022-02-18,2021-12-17 20:52:30,2.0883836853027336,False
TBK220218C00120000,120.0,USD,4.5,0.0,0.0,4.0,10,3.6,6.7,REGULAR,2022-02-18,2021-12-17 20:50:01,1.9111332568359378,False
TBK220218C00125000,125.0,USD,9.6,0.0,0.0,1.0,41,10.5,14.0,REGULAR,2022-02-18,2021-11-05 17:55:46,3.2680682360839843,False
TBK220218C00130000,130.0,USD,7.6,0.0,0.0,,1,8.5,12.5,REGULAR,2022-02-18,2021-11-04 16:42:49,3.1630880297851567,False
TBK220218C00135000,135.0,USD,6.0,0.0,0.0,,25,6.0,9.5,REGULAR,2022-02-18,2021-11-03 15:56:23,2.864260651855469,False
TBK220218C00140000,140.0,USD,1.0,0.0,0.0,2.0,12,0.7,1.9,REGULAR,2022-02-18,2021-12-20 15:25:55,1.6367205664062499,False
