contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
ODP220218C00035000,35.0,USD,5.1,0.0,0.0,3,7.3,9.4,REGULAR,2022-02-18,2021-12-22 18:15:57,1.3984405078125,True,
ODP220218C00038000,38.0,USD,5.8,0.0,0.0,15,5.2,8.3,REGULAR,2022-02-18,2022-02-02 20:37:16,1.203128984375,True,4.0
ODP220218C00040000,40.0,USD,4.1,0.0,0.0,13,2.7,4.8,REGULAR,2022-02-18,2022-02-02 20:53:29,0.9580082324218748,True,6.0
ODP220218C00041000,41.0,USD,2.85,0.0,0.0,11,1.5,4.1,REGULAR,2022-02-18,2022-01-28 14:42:51,0.938477177734375,True,1.0
ODP220218C00042000,42.0,USD,2.36,0.0,0.0,11,0.8,4.0,REGULAR,2022-02-18,2022-01-27 16:40:56,0.52539537109375,True,
ODP220218C00043000,43.0,USD,1.76,0.0,0.0,29,1.4,2.05,REGULAR,2022-02-18,2022-01-27 17:08:16,0.6123085644531252,True,3.0
ODP220218C00044000,44.0,USD,2.0,0.0,0.0,96,1.1,1.55,REGULAR,2022-02-18,2022-01-31 19:28:02,0.5293015820312501,False,27.0
ODP220218C00045000,45.0,USD,0.76,-0.24000001,-24.0,59,0.7,1.25,REGULAR,2022-02-18,2022-02-08 19:22:31,0.5434615966796876,False,1.0
ODP220218C00046000,46.0,USD,0.45,0.0,0.0,87,0.4,0.95,REGULAR,2022-02-18,2022-02-08 20:18:40,0.5429733203125001,False,1.0
ODP220218C00050000,50.0,USD,0.75,0.0,0.0,52,0.0,1.6,REGULAR,2022-02-18,2022-01-24 19:07:40,0.9648441015625,False,16.0
ODP220218C00055000,55.0,USD,0.2,0.0,0.0,2,0.0,1.55,REGULAR,2022-02-18,2022-01-24 19:01:18,1.3164096679687498,False,2.0
