contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
PTC220218C00100000,100.0,USD,23.5,0.0,0.0,1.0,1,21.7,23.7,REGULAR,2022-02-18,2021-11-10 11:58:48,2.0166065209960937,True
PTC220218C00110000,110.0,USD,14.8,0.0,0.0,269.0,270,11.6,12.8,REGULAR,2022-02-18,2021-12-20 20:59:11,1.312015158691406,True
PTC220218C00115000,115.0,USD,11.84,0.0,0.0,2.0,13,8.0,9.8,REGULAR,2022-02-18,2021-12-30 18:50:46,1.2001993115234375,False
PTC220218C00125000,125.0,USD,5.99,0.9899998,19.799995,20.0,7,3.3,5.6,REGULAR,2022-02-18,2022-01-05 15:56:53,1.0974166223144532,False
PTC220218C00130000,130.0,USD,2.62,-1.0900002,-29.380056,5.0,10,2.5,2.75,REGULAR,2022-02-18,2022-01-05 20:57:26,1.0043995092773437,False
PTC220218C00135000,135.0,USD,2.7,0.0,0.0,1.0,3,0.9,2.05,REGULAR,2022-02-18,2021-12-22 18:33:02,0.9433599414062499,False
PTC220218C00140000,140.0,USD,1.25,0.0,0.0,6.0,28,1.3,1.55,REGULAR,2022-02-18,2021-12-03 16:15:20,1.0644578027343752,False
PTC220218C00145000,145.0,USD,1.0,-0.100000024,-9.090911,20.0,3,0.55,1.2,REGULAR,2022-02-18,2022-01-05 15:56:53,1.040043862304688,False
PTC220218C00150000,150.0,USD,0.37,-0.43,-53.750004,5.0,10,0.3,0.45,REGULAR,2022-02-18,2022-01-05 20:57:26,0.954102021484375,False
PTC220218C00155000,155.0,USD,0.38,0.0,0.0,1.0,8,0.35,0.6,REGULAR,2022-02-18,2021-11-23 17:05:40,1.0927779736328125,False
PTC220218C00170000,170.0,USD,1.85,0.0,0.0,,2,0.05,0.75,REGULAR,2022-02-18,2021-11-10 11:58:48,1.303714418945312,False
