contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
THS220218C00020000,20.0,USD,20.11,0.0,0.0,2,21.9,23.8,REGULAR,2022-02-18,2021-12-13 05:07:15,8.164067397460938,True,
THS220218C00025000,25.0,USD,15.6,0.0,0.0,4,12.9,17.5,REGULAR,2022-02-18,2021-11-10 11:53:09,4.558598051757812,True,3.0
THS220218C00030000,30.0,USD,9.6,0.0,0.0,507,7.7,12.5,REGULAR,2022-02-18,2021-11-10 11:53:09,3.211916032714843,True,1.0
THS220218C00035000,35.0,USD,7.0,0.0,0.0,34,6.6,8.8,REGULAR,2022-02-18,2022-01-03 15:23:47,3.1806661108398435,True,10.0
THS220218C00040000,40.0,USD,4.5,2.1,87.49999,325,3.4,4.1,REGULAR,2022-02-18,2022-01-05 14:55:05,2.2705121362304688,False,2.0
THS220218C00045000,45.0,USD,1.85,0.20000005,12.121216,1268,1.5,1.7,REGULAR,2022-02-18,2022-01-05 17:07:31,1.857422587890625,False,1.0
THS220218C00050000,50.0,USD,0.67,0.0,0.0,911,0.45,0.8,REGULAR,2022-02-18,2022-01-04 16:59:22,1.6679704101562502,False,2.0
THS220218C00055000,55.0,USD,0.5,0.0,0.0,0,0.05,0.7,REGULAR,2022-02-18,2021-11-10 11:53:09,1.7441419042968749,False,8.0
THS220218C00060000,60.0,USD,0.15,0.0,0.0,1,0.0,0.7,REGULAR,2022-02-18,2021-11-10 11:53:09,1.96484392578125,False,
THS220218C00065000,65.0,USD,0.05,0.0,0.0,0,0.05,0.7,REGULAR,2022-02-18,2021-11-10 11:53:09,2.214848212890624,False,1.0
