contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
TAK220218C00013000,13.0,USD,0.85,0.0,0.0,40,0.7,1.55,REGULAR,2022-02-18,2021-12-30 17:25:31,1.0000000000000003e-05,True,
TAK220218C00014000,14.0,USD,0.37,0.02000001,5.7142887,340,0.2,0.35,REGULAR,2022-02-18,2022-01-05 16:17:02,1.0000000000000003e-05,True,5.0
TAK220218C00015000,15.0,USD,0.16,0.0,0.0,1119,0.05,0.2,REGULAR,2022-02-18,2022-01-03 20:25:20,0.15235222656250003,True,27.0
TAK220218C00016000,16.0,USD,0.1,0.0,0.0,3,0.0,0.2,REGULAR,2022-02-18,2021-12-21 20:06:06,0.523442265625,False,
