contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
WLK220218P00050000,50.0,USD,0.05,0.0,0.0,2.0,302,0.0,0.2,REGULAR,2022-02-18,2022-01-31 19:25:37,1.71484517578125,False
WLK220218P00055000,55.0,USD,0.05,0.0,0.0,69.0,69,0.0,0.1,REGULAR,2022-02-18,2022-02-02 17:08:49,1.3671906640625,False
WLK220218P00070000,70.0,USD,0.09,0.040000003,80.00001,7.0,68,0.05,0.4,REGULAR,2022-02-18,2022-02-07 14:56:37,1.076176494140625,False
WLK220218P00075000,75.0,USD,0.5,0.0,0.0,,3,0.0,0.45,REGULAR,2022-02-18,2022-01-26 19:46:45,0.8964854101562498,False
WLK220218P00080000,80.0,USD,0.4,0.0,0.0,2.0,10,0.0,0.0,REGULAR,2022-02-18,2022-01-21 14:58:32,0.2500075,False
WLK220218P00085000,85.0,USD,0.5,0.0,0.0,2.0,147,0.1,0.55,REGULAR,2022-02-18,2022-02-01 15:00:30,0.6040078662109377,False
WLK220218P00090000,90.0,USD,0.88,0.0,0.0,1.0,66,0.45,2.65,REGULAR,2022-02-18,2022-02-01 16:07:24,0.7251004052734374,False
WLK220218P00095000,95.0,USD,1.15,-0.01999998,-1.7094002,5.0,94,1.15,1.75,REGULAR,2022-02-18,2022-02-07 20:35:49,0.51562984375,False
WLK220218P00100000,100.0,USD,3.63,0.0,0.0,1.0,28,2.75,4.0,REGULAR,2022-02-18,2022-02-01 14:32:38,0.5336960693359375,True
WLK220218P00120000,120.0,USD,17.58,0.0,0.0,,1,18.0,22.6,REGULAR,2022-02-18,2022-01-18 05:12:21,1.1460003637695313,True
