contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
PTR220218C00040000,40.0,USD,4.6,0.0,0.0,4,5.0,5.4,REGULAR,2022-02-18,2021-12-20 20:32:52,1.0000000000000003e-05,True,
PTR220218C00050000,50.0,USD,0.3,0.0,0.0,22,0.25,0.35,REGULAR,2022-02-18,2022-01-05 19:25:39,1.0000000000000003e-05,True,7.0
PTR220218C00055000,55.0,USD,0.15,0.0,0.0,1,0.0,4.8,REGULAR,2022-02-18,2021-12-29 14:53:29,1.01953615234375,False,
