contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
D220218C00070000,70.0,USD,10.0,0.0,0.0,5.0,5,10.2,10.6,REGULAR,2022-02-18,2022-01-21 16:58:17,0.5937540625000001,True
D220218C00072500,72.5,USD,6.0,0.0,0.0,1.0,363,7.7,8.1,REGULAR,2022-02-18,2022-01-28 16:37:30,0.47461462890625,True
D220218C00075000,75.0,USD,5.4,0.0,0.0,3.0,702,5.3,5.7,REGULAR,2022-02-18,2022-02-07 16:54:59,0.39014281738281253,True
D220218C00077500,77.5,USD,3.23,0.43000007,15.357145,5.0,1452,3.1,3.3,REGULAR,2022-02-18,2022-02-08 16:19:43,0.2827220166015625,True
D220218C00080000,80.0,USD,1.45,0.05000007,3.5714335,14.0,1696,1.15,1.4,REGULAR,2022-02-18,2022-02-08 17:38:29,0.23194127441406248,True
D220218C00082500,82.5,USD,0.26,-0.04000002,-13.33334,128.0,1405,0.25,0.3,REGULAR,2022-02-18,2022-02-08 20:47:00,0.194343994140625,False
D220218C00085000,85.0,USD,0.06,-0.02,-25.0,12.0,628,0.05,0.1,REGULAR,2022-02-18,2022-02-08 17:54:29,0.23242955078125,False
D220218C00087500,87.5,USD,0.05,0.020000001,66.66667,4.0,43,0.0,0.1,REGULAR,2022-02-18,2022-02-08 20:27:52,0.32031929687499994,False
D220218C00090000,90.0,USD,0.02,0.01,100.0,2.0,4,0.0,0.05,REGULAR,2022-02-18,2022-02-08 18:15:54,0.35547519531249994,False
D220218C00100000,100.0,USD,0.05,0.0,0.0,,1,0.0,0.1,REGULAR,2022-02-18,2021-12-28 17:16:27,0.6132851171875001,False
