contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
SXT220218P00075000,75.0,USD,1.0,0.0,0.0,1,0.1,0.5,REGULAR,2022-02-18,2021-12-27 14:30:09,0.477544287109375,False
SXT220218P00090000,90.0,USD,1.95,0.0,0.0,10,0.7,3.4,REGULAR,2022-02-18,2021-12-16 14:30:04,1.0000000000000003e-05,True
