contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
XRT220211C00060000,60.0,USD,20.55,0.0,0.0,6,18.3,20.3,REGULAR,2022-02-11,2022-02-03 15:20:15,1.5996113769531248,True,
XRT220211C00070000,70.0,USD,8.9,0.0,0.0,2,8.4,10.0,REGULAR,2022-02-11,2022-01-27 19:25:08,0.7851583984375,True,
XRT220211C00072500,72.5,USD,8.95,0.0,0.0,2,6.0,9.0,REGULAR,2022-02-11,2022-01-31 17:13:04,0.9599613378906249,True,
XRT220211C00075000,75.0,USD,7.8,0.0,0.0,3,3.7,6.5,REGULAR,2022-02-11,2022-02-01 16:30:45,0.7587914746093751,True,3.0
XRT220211C00076000,76.0,USD,3.6,-3.3000002,-47.82609,4,2.65,6.0,REGULAR,2022-02-11,2022-02-07 16:09:39,0.7280300634765625,True,28.0
XRT220211C00076500,76.5,USD,3.3,-0.10000014,-2.9411805,3,2.25,5.5,REGULAR,2022-02-11,2022-02-07 18:49:22,0.6894562304687502,True,17.0
XRT220211C00077500,77.5,USD,2.66,-0.74,-21.764706,3,1.87,3.2,REGULAR,2022-02-11,2022-02-07 20:22:07,0.6689486230468751,True,4.0
XRT220211C00078000,78.0,USD,1.94,-0.41999984,-17.796604,5,1.49,2.81,REGULAR,2022-02-11,2022-02-07 20:51:50,0.63867548828125,True,34.0
XRT220211C00078500,78.5,USD,1.65,-0.07000005,-4.0697703,3,0.75,5.0,REGULAR,2022-02-11,2022-02-07 20:52:00,0.72851833984375,True,27.0
XRT220211C00079000,79.0,USD,1.4,-0.20000005,-12.500003,12,0.25,4.9,REGULAR,2022-02-11,2022-02-07 20:58:59,0.7133817724609376,False,79.0
XRT220211C00080000,80.0,USD,1.05,-0.08000004,-7.07965,24,0.74,1.32,REGULAR,2022-02-11,2022-02-07 18:07:01,0.49121602539062503,False,133.0
XRT220211C00081000,81.0,USD,0.63,-0.18,-22.222223,133,0.0,4.5,REGULAR,2022-02-11,2022-02-07 20:24:39,0.8564467480468749,False,85.0
XRT220211C00082000,82.0,USD,0.47,-0.119999975,-20.33898,141,0.0,4.5,REGULAR,2022-02-11,2022-02-07 20:58:59,0.9570316796874999,False,109.0
XRT220211C00082500,82.5,USD,0.41,0.049999982,13.888884,205,0.18,0.58,REGULAR,2022-02-11,2022-02-07 16:18:25,0.49121602539062503,False,2.0
XRT220211C00083000,83.0,USD,0.24,-0.10000001,-29.411766,62,0.13,0.47,REGULAR,2022-02-11,2022-02-07 20:54:10,0.48633326171875,False,11.0
XRT220211C00083500,83.5,USD,0.3,-0.060000002,-16.666668,16,0.13,0.41,REGULAR,2022-02-11,2022-02-07 19:51:02,0.49609878906250005,False,11.0
XRT220211C00084000,84.0,USD,0.2,-0.019999996,-9.090907,47,0.08,0.32,REGULAR,2022-02-11,2022-02-07 20:24:56,0.48828636718750007,False,12.0
XRT220211C00084500,84.5,USD,2.09,0.0,0.0,11,0.06,0.51,REGULAR,2022-02-11,2022-01-20 16:42:10,0.5009815527343751,False,
XRT220211C00085000,85.0,USD,0.23,-0.07000001,-23.333336,14,0.02,0.23,REGULAR,2022-02-11,2022-02-07 19:49:34,0.500005,False,3.0
XRT220211C00085500,85.5,USD,0.21,0.0,0.0,5,0.01,0.74,REGULAR,2022-02-11,2022-02-03 15:14:09,0.6074258007812501,False,1.0
XRT220211C00086000,86.0,USD,0.15,0.0,0.0,17,0.02,0.75,REGULAR,2022-02-11,2022-02-03 16:51:04,0.641605146484375,False,
XRT220211C00086500,86.5,USD,0.33,0.0,0.0,5,0.0,0.77,REGULAR,2022-02-11,2022-02-02 16:04:54,0.6709017285156251,False,5.0
XRT220211C00087000,87.0,USD,0.13,-0.27,-67.5,10,0.0,0.26,REGULAR,2022-02-11,2022-02-07 15:48:06,0.53320779296875,False,5.0
XRT220211C00087500,87.5,USD,0.08,-0.020000003,-20.000004,2,0.0,0.15,REGULAR,2022-02-11,2022-02-07 19:00:27,0.500005,False,5.0
XRT220211C00088000,88.0,USD,0.08,-0.010000005,-11.111116,18,0.0,0.16,REGULAR,2022-02-11,2022-02-07 19:32:21,0.5273484765625001,False,10.0
XRT220211C00088500,88.5,USD,0.34,0.0,0.0,0,0.0,0.94,REGULAR,2022-02-11,2022-01-20 20:47:55,0.8291032714843749,False,10.0
XRT220211C00089000,89.0,USD,0.4,-0.07999998,-16.666664,2,0.0,0.25,REGULAR,2022-02-11,2022-02-07 15:18:01,0.62305064453125,False,1.0
XRT220211C00089500,89.5,USD,0.21,0.0,0.0,17,0.0,0.1,REGULAR,2022-02-11,2022-02-01 19:12:16,0.5468795312500001,False,5.0
XRT220211C00090000,90.0,USD,0.05,0.0,0.0,19,0.0,0.12,REGULAR,2022-02-11,2022-02-04 18:55:11,0.585941640625,False,2.0
XRT220211C00090500,90.5,USD,0.03,-0.45,-93.75,1,0.0,0.13,REGULAR,2022-02-11,2022-02-07 19:01:05,0.6132851171875001,False,5.0
XRT220211C00091000,91.0,USD,0.03,-0.07,-70.0,20,0.0,0.11,REGULAR,2022-02-11,2022-02-07 19:00:47,0.6171913281250001,False,5.0
XRT220211C00091500,91.5,USD,0.38,0.0,0.0,1,0.0,0.7,REGULAR,2022-02-11,2022-01-19 16:06:00,0.9179695703125,False,1.0
XRT220211C00092000,92.0,USD,0.4,0.0,0.0,1,0.0,4.8,REGULAR,2022-02-11,2022-01-20 14:37:33,1.7900401123046876,False,
XRT220211C00092500,92.5,USD,0.04,-0.3,-88.2353,1,0.0,0.11,REGULAR,2022-02-11,2022-02-07 18:57:24,0.6757844921875001,False,186.0
XRT220211C00093000,93.0,USD,0.01,0.0,0.0,7,0.0,0.11,REGULAR,2022-02-11,2022-02-04 16:24:03,0.6953155468750001,False,2.0
XRT220211C00093500,93.5,USD,0.02,-0.41,-95.34883,5,0.0,0.02,REGULAR,2022-02-11,2022-02-07 18:59:37,0.570316796875,False,20.0
XRT220211C00095000,95.0,USD,0.05,0.0,0.0,4,0.0,0.23,REGULAR,2022-02-11,2022-02-03 15:58:05,0.867188828125,False,1.0
XRT220211C00095500,95.5,USD,0.02,-0.76,-97.4359,1,0.0,0.02,REGULAR,2022-02-11,2022-02-07 18:58:22,0.632816171875,False,120.0
XRT220211C00099000,99.0,USD,0.41,0.0,0.0,1,0.0,3.35,REGULAR,2022-02-11,2022-01-20 16:29:09,1.9443362158203126,False,1.0
XRT220211C00100000,100.0,USD,0.01,-0.76,-98.7013,51,0.0,0.07,REGULAR,2022-02-11,2022-02-07 18:47:01,0.8828136718749999,False,1.0
XRT220211C00103000,103.0,USD,0.11,0.0,0.0,1,0.0,3.1,REGULAR,2022-02-11,2022-01-28 14:51:55,2.096684445800781,False,1.0
XRT220211C00115000,115.0,USD,0.09,0.0,0.0,19,0.0,0.01,REGULAR,2022-02-11,2022-01-26 17:41:27,1.0625046875000002,False,1.0
