contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
BLDP220218C00003000,3.0,USD,10.18,0.0,0.0,4.0,8,10.1,10.8,REGULAR,2022-02-18,2021-11-10 11:53:06,0.0,True
BLDP220218C00005000,5.0,USD,10.7,0.0,0.0,1.0,11,8.1,8.4,REGULAR,2022-02-18,2021-11-10 11:53:07,16.671879790039064,True
BLDP220218C00008000,8.0,USD,4.38,0.0,0.0,,0,3.9,4.1,REGULAR,2022-02-18,2021-12-21 17:34:45,5.929690087890625,True
BLDP220218C00009000,9.0,USD,6.4,0.0,0.0,1.0,0,4.2,4.5,REGULAR,2022-02-18,2021-11-10 11:53:07,7.26562591796875,True
BLDP220218C00010000,10.0,USD,3.1,0.0,0.0,10.0,22,2.2,2.35,REGULAR,2022-02-18,2021-12-23 19:03:40,4.1015673730468745,False
BLDP220218C00011000,11.0,USD,2.0,0.0,0.0,1.0,1344,1.5,1.65,REGULAR,2022-02-18,2022-01-04 20:52:08,3.464845087890625,False
BLDP220218C00012000,12.0,USD,1.13,0.0,0.0,3.0,366,0.9,1.1,REGULAR,2022-02-18,2022-01-05 17:57:14,2.94531513671875,False
BLDP220218C00013000,13.0,USD,0.69,-0.110000014,-13.750002,20.0,210,0.55,0.7,REGULAR,2022-02-18,2022-01-05 19:41:24,2.636722158203125,False
BLDP220218C00014000,14.0,USD,0.35,-0.20000002,-36.363636,9.0,657,0.3,0.45,REGULAR,2022-02-18,2022-01-05 20:18:08,2.4140664648437498,False
BLDP220218C00015000,15.0,USD,0.27,-0.13,-32.5,4.0,722,0.15,0.25,REGULAR,2022-02-18,2022-01-05 17:00:57,2.2031294921874993,False
BLDP220218C00016000,16.0,USD,0.16,0.0,0.0,1.0,559,0.1,0.15,REGULAR,2022-02-18,2022-01-04 17:50:53,2.14844212890625,False
BLDP220218C00017000,17.0,USD,0.15,0.0,0.0,1.0,627,0.1,0.15,REGULAR,2022-02-18,2022-01-03 20:46:21,2.3203166992187496,False
BLDP220218C00018000,18.0,USD,0.15,0.0,0.0,3.0,291,0.05,0.1,REGULAR,2022-02-18,2021-12-30 18:51:34,2.2343794140624995,False
BLDP220218C00019000,19.0,USD,0.1,0.020000003,25.000006,6.0,715,0.05,0.1,REGULAR,2022-02-18,2022-01-05 19:28:20,2.3750040624999995,False
BLDP220218C00020000,20.0,USD,0.09,0.0,0.0,2.0,687,0.0,0.2,REGULAR,2022-02-18,2022-01-04 18:31:22,2.6406283984375003,False
BLDP220218C00021000,21.0,USD,0.15,0.0,0.0,1.0,201,0.0,0.2,REGULAR,2022-02-18,2021-12-21 17:47:25,2.7656280859375,False
BLDP220218C00022000,22.0,USD,0.1,0.0,0.0,1.0,164,0.0,0.0,REGULAR,2022-02-18,2021-12-16 15:59:53,0.500005,False
BLDP220218C00023000,23.0,USD,0.1,0.0,0.0,5.0,117,0.0,0.1,REGULAR,2022-02-18,2021-12-20 18:15:49,2.6718783203125005,False
BLDP220218C00024000,24.0,USD,0.05,0.0,0.0,1.0,54,0.0,0.1,REGULAR,2022-02-18,2021-12-13 16:04:52,2.7656280859375,False
BLDP220218C00025000,25.0,USD,0.09,0.0,0.0,1.0,2716,0.0,0.0,REGULAR,2022-02-18,2021-12-23 14:51:45,0.500005,False
BLDP220218C00030000,30.0,USD,0.05,0.0,0.0,1.0,148,0.0,0.15,REGULAR,2022-02-18,2021-12-01 20:44:28,3.468751328125,False
BLDP220218C00035000,35.0,USD,0.1,0.0,0.0,1.0,180,0.0,0.0,REGULAR,2022-02-18,2021-11-22 14:45:43,0.500005,False
