contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
EXAS220211C00063000,63.0,USD,11.4,0.0,0.0,3,13.5,18.2,REGULAR,2022-02-11,2022-01-31 15:37:10,1.3164096679687498,True,
EXAS220211C00069000,69.0,USD,4.5,0.0,0.0,0,7.5,12.2,REGULAR,2022-02-11,2022-01-27 17:58:38,0.84961087890625,True,2.0
EXAS220211C00070000,70.0,USD,5.4,0.0,0.0,2,6.8,10.9,REGULAR,2022-02-11,2022-01-31 14:52:52,0.773439765625,True,2.0
EXAS220211C00073000,73.0,USD,3.31,0.0,0.0,1,4.2,7.5,REGULAR,2022-02-11,2022-02-04 14:44:16,0.5429733203125001,True,1.0
EXAS220211C00073500,73.5,USD,5.67,0.0,0.0,11,4.6,7.4,REGULAR,2022-02-11,2022-02-07 14:30:02,0.93164130859375,True,1.0
EXAS220211C00074000,74.0,USD,5.3,0.0,0.0,6,3.8,7.2,REGULAR,2022-02-11,2022-02-04 20:02:21,0.875977802734375,True,4.0
EXAS220211C00075000,75.0,USD,4.8,0.77,19.106697,113,4.2,5.4,REGULAR,2022-02-11,2022-02-08 20:57:03,0.8955088574218748,True,25.0
EXAS220211C00075500,75.5,USD,3.6,0.0,0.0,1,3.8,4.9,REGULAR,2022-02-11,2022-02-01 19:57:02,0.8535170898437501,True,
EXAS220211C00076000,76.0,USD,3.67,0.0,0.0,12,3.3,4.0,REGULAR,2022-02-11,2022-02-07 18:47:36,0.7070341796875,True,2.0
EXAS220211C00076500,76.5,USD,3.21,0.0,0.0,4,3.1,3.6,REGULAR,2022-02-11,2022-02-07 14:30:22,0.7231472998046875,True,1.0
EXAS220211C00077000,77.0,USD,3.1,0.17999983,6.1643777,30,2.75,3.2,REGULAR,2022-02-11,2022-02-08 17:52:53,0.702151416015625,True,1.0
EXAS220211C00077500,77.5,USD,4.9,0.0,0.0,12,2.35,2.9,REGULAR,2022-02-11,2022-02-07 14:45:24,0.68555001953125,True,1.0
EXAS220211C00078000,78.0,USD,1.5,-1.19,-44.23792,29,2.0,2.6,REGULAR,2022-02-11,2022-02-08 15:35:05,0.6709017285156251,True,1.0
EXAS220211C00078500,78.5,USD,1.7,-0.39999986,-19.047613,25,1.75,2.3,REGULAR,2022-02-11,2022-02-08 20:25:53,0.6669955175781253,True,8.0
EXAS220211C00079000,79.0,USD,1.3,-0.6500001,-33.333336,63,1.55,2.0,REGULAR,2022-02-11,2022-02-08 19:28:11,0.6650424121093752,False,11.0
EXAS220211C00079500,79.5,USD,1.5,-0.20000005,-11.7647085,2,1.3,1.9,REGULAR,2022-02-11,2022-02-08 17:52:53,0.6821320849609377,False,12.0
EXAS220211C00080000,80.0,USD,1.11,-0.43999994,-28.387093,44,1.1,1.3,REGULAR,2022-02-11,2022-02-08 16:08:13,0.6113320117187502,False,1.0
EXAS220211C00080500,80.5,USD,1.1,-0.049999952,-4.347822,4,0.9,1.7,REGULAR,2022-02-11,2022-02-08 16:25:00,0.7148466015625,False,10.0
EXAS220211C00081000,81.0,USD,0.9,-0.100000024,-10.000002,72,0.75,1.1,REGULAR,2022-02-11,2022-02-08 20:56:36,0.6352575537109376,False,34.0
EXAS220211C00081500,81.5,USD,2.74,0.0,0.0,1,0.6,1.75,REGULAR,2022-02-11,2022-02-01 14:30:10,0.79101771484375,False,
EXAS220211C00082000,82.0,USD,0.6,-0.049999952,-7.6923003,29,0.45,1.5,REGULAR,2022-02-11,2022-02-08 15:58:59,0.7685570019531252,False,17.0
EXAS220211C00083000,83.0,USD,0.6,0.0,0.0,5,0.3,0.8,REGULAR,2022-02-11,2022-02-07 19:57:04,0.6826203613281252,False,3.0
EXAS220211C00084000,84.0,USD,0.2,-0.2,-50.0,5,0.15,0.35,REGULAR,2022-02-11,2022-02-08 20:14:23,0.596683720703125,False,24.0
EXAS220211C00085000,85.0,USD,1.04,0.0,0.0,31,0.1,0.25,REGULAR,2022-02-11,2022-02-07 14:51:52,0.6113320117187502,False,7.0
EXAS220211C00086000,86.0,USD,0.65,0.0,0.0,22,0.05,1.45,REGULAR,2022-02-11,2022-02-07 14:59:25,1.0498094384765626,False,9.0
EXAS220211C00087000,87.0,USD,0.1,0.0,0.0,26,0.05,0.45,REGULAR,2022-02-11,2022-02-07 20:39:17,0.81445498046875,False,24.0
EXAS220211C00090000,90.0,USD,0.1,0.0,0.0,8,0.0,0.95,REGULAR,2022-02-11,2022-02-07 14:37:27,1.193363408203125,False,1.0
