contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
MTB220218C00135000,135.0,USD,37.18,0.0,0.0,1,48.4,51.3,REGULAR,2022-02-18,2022-01-20 17:31:58,1.119145029296875,True,
MTB220218C00140000,140.0,USD,38.26,0.0,0.0,27,43.7,46.3,REGULAR,2022-02-18,2022-02-03 16:21:12,1.0610398510742187,True,5.0
MTB220218C00145000,145.0,USD,34.57,0.0,0.0,6,38.7,41.3,REGULAR,2022-02-18,2022-01-19 14:58:47,0.9497075341796875,True,1.0
MTB220218C00150000,150.0,USD,11.95,0.0,0.0,4,33.8,36.1,REGULAR,2022-02-18,2022-01-21 15:22:05,0.8271501660156249,True,3.0
MTB220218C00155000,155.0,USD,10.7,0.0,0.0,228,28.0,31.2,REGULAR,2022-02-18,2022-01-25 15:12:18,0.6132851171875001,True,1.0
MTB220218C00160000,160.0,USD,21.3,0.0,0.0,68,23.8,26.0,REGULAR,2022-02-18,2022-02-04 20:35:07,0.6040078662109377,True,15.0
MTB220218C00165000,165.0,USD,8.1,0.0,0.0,63,18.9,21.3,REGULAR,2022-02-18,2022-01-31 19:10:22,0.5400436621093752,True,2.0
MTB220218C00170000,170.0,USD,14.98,7.2799997,94.545456,170,13.9,17.0,REGULAR,2022-02-18,2022-02-08 20:18:50,0.674075524902344,True,2.0
MTB220218C00175000,175.0,USD,10.38,2.7800002,36.57895,792,9.5,11.4,REGULAR,2022-02-18,2022-02-08 20:18:50,0.46924358886718753,True,2.0
MTB220218C00180000,180.0,USD,6.3,1.8000002,40.000004,322,6.2,7.0,REGULAR,2022-02-18,2022-02-08 18:46:52,0.37720349365234374,True,13.0
MTB220218C00185000,185.0,USD,3.9,1.77,83.09859,297,3.1,3.9,REGULAR,2022-02-18,2022-02-08 19:05:09,0.3481510498046875,False,8.0
MTB220218C00190000,190.0,USD,1.55,0.65,72.22222,111,1.3,3.2,REGULAR,2022-02-18,2022-02-08 20:52:04,0.45313046875,False,11.0
MTB220218C00195000,195.0,USD,0.5,0.19,61.290325,437,0.45,0.65,REGULAR,2022-02-18,2022-02-08 19:29:29,0.30762411132812495,False,37.0
MTB220218C00200000,200.0,USD,0.2,0.0,0.0,2,0.0,0.25,REGULAR,2022-02-18,2022-01-21 14:51:29,0.3149482568359374,False,1.0
MTB220218C00210000,210.0,USD,0.5,0.0,0.0,2,0.0,0.25,REGULAR,2022-02-18,2022-01-19 18:38:34,0.45508357421875,False,1.0
