contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
WMG220218C00037000,37.0,USD,2.31,0.0,0.0,1,1.6,6.4,REGULAR,2022-02-18,2022-01-24 15:50:31,0.5937540625000001,True,
WMG220218C00038000,38.0,USD,3.5,0.0,0.0,569,0.5,5.2,REGULAR,2022-02-18,2022-01-11 17:41:18,1.3398470507812497,True,1.0
WMG220218C00039000,39.0,USD,2.38,-1.3199999,-35.675674,20,0.5,3.7,REGULAR,2022-02-18,2022-02-07 20:58:32,0.9970703417968749,True,1.0
WMG220218C00040000,40.0,USD,1.83,-1.0199999,-35.78947,8199,0.0,4.7,REGULAR,2022-02-18,2022-02-07 20:58:32,0.710940390625,True,12.0
WMG220218C00041000,41.0,USD,1.5,-1.5999999,-51.6129,32,0.0,1.55,REGULAR,2022-02-18,2022-02-07 20:52:17,0.6005899316406251,False,26.0
WMG220218C00042000,42.0,USD,0.95,-0.8,-45.714287,10,0.0,2.05,REGULAR,2022-02-18,2022-02-07 20:59:50,0.5542036767578126,False,27.0
WMG220218C00043000,43.0,USD,0.86,-0.53999996,-38.571426,1302,0.7,0.85,REGULAR,2022-02-18,2022-02-07 20:08:56,0.5742230078125,False,6.0
WMG220218C00044000,44.0,USD,0.6,-0.39999998,-39.999996,10,0.35,0.8,REGULAR,2022-02-18,2022-02-07 20:52:10,0.5893595751953126,False,39.0
WMG220218C00045000,45.0,USD,0.35,-0.15,-30.000002,15,0.3,0.7,REGULAR,2022-02-18,2022-02-07 20:57:18,0.64062859375,False,7.0
WMG220218C00046000,46.0,USD,1.45,0.0,0.0,1,0.0,0.0,REGULAR,2022-02-18,2021-12-27 14:30:08,0.12500875,False,
WMG220218C00047000,47.0,USD,0.18,0.080000006,80.00001,1,0.0,1.35,REGULAR,2022-02-18,2022-02-07 18:02:10,0.88476677734375,False,1.0
