contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
UPST220211C00145000,145.0,USD,9.45,-1.5100002,-13.777373,3,7,5.85,8.85,REGULAR,2022-02-11,2022-01-05 17:37:19,5.360843142700194,False
UPST220211C00155000,155.0,USD,7.75,0.0,0.0,2,5,3.9,6.4,REGULAR,2022-02-11,2022-01-04 19:15:41,5.083011458740234,False
UPST220211C00160000,160.0,USD,6.55,0.16000032,2.5039175,3,8,2.99,5.75,REGULAR,2022-02-11,2022-01-05 15:47:23,4.999027188720703,False
UPST220211C00165000,165.0,USD,9.0,0.0,0.0,2,2,3.3,5.2,REGULAR,2022-02-11,2022-01-03 17:53:44,5.145511380615234,False
UPST220211C00180000,180.0,USD,3.88,0.0,0.0,1,4,1.28,3.15,REGULAR,2022-02-11,2022-01-04 18:16:34,4.732425959472656,False
UPST220211C00200000,200.0,USD,1.3,-0.63,-32.642487,2,7,0.51,1.45,REGULAR,2022-02-11,2022-01-05 18:15:14,4.449223188476562,False
