contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
RIO220218C00050000,50.0,USD,16.0,0.0,0.0,1,16.8,20.7,REGULAR,2022-02-18,2021-12-16 15:17:53,1.0000000000000003e-05,True,
RIO220218C00060000,60.0,USD,8.6,0.0,0.0,35,8.8,9.7,REGULAR,2022-02-18,2022-01-04 20:18:57,1.0000000000000003e-05,True,4.0
RIO220218C00062500,62.5,USD,6.4,0.0,0.0,7,5.7,7.5,REGULAR,2022-02-18,2022-01-04 15:58:29,1.0000000000000003e-05,True,1.0
RIO220218C00065000,65.0,USD,5.06,0.25999975,5.4166613,333,4.9,5.2,REGULAR,2022-02-18,2022-01-05 20:56:41,1.0000000000000003e-05,True,339.0
RIO220218C00067500,67.5,USD,3.45,0.54999995,18.965515,809,3.3,3.7,REGULAR,2022-02-18,2022-01-05 20:56:41,1.0000000000000003e-05,True,267.0
RIO220218C00070000,70.0,USD,2.1,0.29999995,16.666664,863,2.1,2.25,REGULAR,2022-02-18,2022-01-05 20:39:10,1.0000000000000003e-05,True,412.0
RIO220218C00072500,72.5,USD,1.26,0.31,32.63158,382,1.25,1.4,REGULAR,2022-02-18,2022-01-05 20:46:47,1.0000000000000003e-05,True,107.0
RIO220218C00075000,75.0,USD,0.82,0.24000001,41.379314,286,0.7,0.8,REGULAR,2022-02-18,2022-01-05 19:11:25,1.0000000000000003e-05,True,46.0
RIO220218C00080000,80.0,USD,0.3,0.08000001,36.363644,162,0.2,0.4,REGULAR,2022-02-18,2022-01-05 18:46:54,0.2104571142578125,False,38.0
RIO220218C00085000,85.0,USD,0.15,0.0,0.0,11,0.0,0.25,REGULAR,2022-02-18,2022-01-03 15:31:51,0.397466962890625,False,10.0
