contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
UNIT220218C00007000,7.0,USD,6.3,0.0,0.0,1,1,5.4,7.7,REGULAR,2022-02-18,2021-12-27 20:12:02,6.2500021875,True
UNIT220218C00010000,10.0,USD,2.5,0.0,0.0,2,2,2.9,3.2,REGULAR,2022-02-18,2021-11-10 12:00:50,2.81250296875,True
UNIT220218C00011000,11.0,USD,1.44,0.0,0.0,7,35,2.5,3.9,REGULAR,2022-02-18,2021-10-20 18:47:10,3.7285163037109372,True
UNIT220218C00012000,12.0,USD,1.07,0.0,0.0,1,1809,1.1,1.6,REGULAR,2022-02-18,2021-12-16 16:21:50,1.8281258593749998,False
UNIT220218C00013000,13.0,USD,1.2,0.0,0.0,13,5279,0.5,0.65,REGULAR,2022-02-18,2021-12-31 18:27:58,1.2949254003906248,False
UNIT220218C00014000,14.0,USD,0.4,0.0,0.0,1,3121,0.2,0.3,REGULAR,2022-02-18,2022-01-03 14:51:08,1.1445355273437499,False
UNIT220218C00015000,15.0,USD,0.15,0.0,0.0,34,15765,0.05,0.15,REGULAR,2022-02-18,2022-01-04 17:55:20,1.0742233789062503,False
UNIT220218C00016000,16.0,USD,0.08,0.0,0.0,100,279,0.05,0.15,REGULAR,2022-02-18,2022-01-05 14:52:46,1.2773473632812498,False
UNIT220218C00017000,17.0,USD,0.1,0.0,0.0,10,10,0.0,0.15,REGULAR,2022-02-18,2021-12-10 15:19:30,1.3750031249999999,False
UNIT220218C00018000,18.0,USD,0.1,0.0,0.0,1,4,0.0,0.2,REGULAR,2022-02-18,2021-11-10 12:00:50,1.625001875,False
UNIT220218C00020000,20.0,USD,0.05,0.0,0.0,1,25,0.0,0.75,REGULAR,2022-02-18,2021-11-05 13:40:34,2.652347119140625,False
