contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
RMBS220218C00012000,12.0,USD,10.75,0.0,0.0,1,15.8,16.8,REGULAR,2022-02-18,2021-11-10 11:49:35,5.929690087890625,True,
RMBS220218C00013000,13.0,USD,9.9,0.0,0.0,1,15.5,16.1,REGULAR,2022-02-18,2021-11-10 11:49:35,6.056643054199218,True,
RMBS220218C00015000,15.0,USD,8.3,0.0,0.0,1,13.5,14.1,REGULAR,2022-02-18,2021-11-10 11:49:35,5.14062857421875,True,1.0
RMBS220218C00017000,17.0,USD,5.6,0.0,0.0,2,11.4,11.8,REGULAR,2022-02-18,2021-11-10 11:49:35,4.167973540039062,True,1.0
RMBS220218C00018000,18.0,USD,6.4,0.0,0.0,5,9.1,9.5,REGULAR,2022-02-18,2021-11-02 14:58:17,2.5976597558593753,True,7.0
RMBS220218C00020000,20.0,USD,7.3,0.0,0.0,14,7.0,8.8,REGULAR,2022-02-18,2021-12-20 16:13:27,2.6093784765625,True,40.0
RMBS220218C00021000,21.0,USD,3.1,0.0,0.0,2,7.5,7.9,REGULAR,2022-02-18,2021-11-08 20:55:01,2.939455776367187,True,1.0
RMBS220218C00022000,22.0,USD,5.7,0.0,0.0,7,6.5,8.0,REGULAR,2022-02-18,2021-12-01 14:32:20,3.0224633813476567,True,3.0
RMBS220218C00023000,23.0,USD,5.9,0.0,0.0,110,4.9,5.9,REGULAR,2022-02-18,2021-12-07 20:34:57,2.144535888671875,True,5.0
RMBS220218C00024000,24.0,USD,4.59,0.0,0.0,18,3.9,4.5,REGULAR,2022-02-18,2021-12-21 18:54:25,1.7353528857421874,True,13.0
RMBS220218C00025000,25.0,USD,3.19,-0.86000013,-21.23457,451,3.3,4.5,REGULAR,2022-02-18,2022-01-05 20:05:56,1.8828130859374999,True,6.0
RMBS220218C00026000,26.0,USD,4.2,0.0,0.0,7,2.55,2.75,REGULAR,2022-02-18,2021-12-29 15:04:47,1.4326200244140623,True,1.0
RMBS220218C00027000,27.0,USD,2.55,0.0,0.0,85,1.85,2.1,REGULAR,2022-02-18,2021-12-13 16:55:57,1.2998081884765622,False,1.0
RMBS220218C00028000,28.0,USD,1.97,0.0,0.0,81,1.35,1.55,REGULAR,2022-02-18,2022-01-04 15:37:25,1.2148476757812499,False,1.0
RMBS220218C00029000,29.0,USD,0.91,-0.33999997,-27.199999,1722,0.95,1.15,REGULAR,2022-02-18,2022-01-05 20:10:07,1.16016044921875,False,153.0
RMBS220218C00030000,30.0,USD,0.67,-0.37999994,-36.19047,1142,0.65,0.8,REGULAR,2022-02-18,2022-01-05 20:16:52,1.107426337890625,False,20.0
RMBS220218C00031000,31.0,USD,0.88,0.0,0.0,21,0.4,0.55,REGULAR,2022-02-18,2022-01-03 17:11:14,1.056645341796875,False,20.0
RMBS220218C00032000,32.0,USD,0.48,0.0,0.0,268,0.3,0.4,REGULAR,2022-02-18,2022-01-04 15:55:48,1.0664109179687502,False,5.0
RMBS220218C00033000,33.0,USD,0.4,0.0,0.0,27,0.15,0.3,REGULAR,2022-02-18,2022-01-04 15:14:38,1.0371141894531253,False,1.0
RMBS220218C00034000,34.0,USD,0.27,0.0,0.0,5,0.1,0.25,REGULAR,2022-02-18,2022-01-03 20:31:15,1.0664109179687502,False,1.0
RMBS220218C00035000,35.0,USD,0.13,-0.14000002,-51.851856,10,0.05,0.2,REGULAR,2022-02-18,2022-01-05 17:55:03,1.0722702636718753,False,1.0
RMBS220218C00036000,36.0,USD,0.15,0.0,0.0,2,0.0,0.2,REGULAR,2022-02-18,2021-12-22 19:44:50,1.1015669921875002,False,
