contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AON220218C00240000,240.0,USD,37.74,0.0,0.0,4,51.6,55.2,REGULAR,2022-02-18,2022-02-03 20:27:03,0.9226081958007812,True,
AON220218C00250000,250.0,USD,28.43,0.0,0.0,4,42.8,45.6,REGULAR,2022-02-18,2022-02-03 20:27:03,0.6333044482421876,True,4.0
AON220218C00260000,260.0,USD,28.0,0.0,0.0,9,32.3,35.0,REGULAR,2022-02-18,2022-02-04 14:40:03,0.6109658044433595,True,1.0
AON220218C00270000,270.0,USD,17.5,0.0,0.0,24,22.5,25.4,REGULAR,2022-02-18,2022-02-07 20:59:01,0.5051319018554687,True,2.0
AON220218C00280000,280.0,USD,6.87,0.0,0.0,28,13.7,15.6,REGULAR,2022-02-18,2022-02-04 17:22:43,0.36536279174804687,True,1.0
AON220218C00290000,290.0,USD,6.95,4.1,143.85965,134,5.9,7.1,REGULAR,2022-02-18,2022-02-09 15:38:08,0.2706371765136719,True,3.0
AON220218C00300000,300.0,USD,2.35,1.5899999,209.21051,203,1.4,2.2,REGULAR,2022-02-18,2022-02-09 15:53:14,0.24439232177734377,False,396.0
AON220218C00310000,310.0,USD,0.36,0.26000002,260.00003,46,0.15,0.35,REGULAR,2022-02-18,2022-02-09 17:37:11,0.22534954345703123,False,18.0
AON220218C00320000,320.0,USD,0.41,0.0,0.0,19,0.0,0.4,REGULAR,2022-02-18,2022-01-28 16:26:55,0.33008482421874996,False,1.0
AON220218C00330000,330.0,USD,3.4,0.0,0.0,5,0.0,2.0,REGULAR,2022-02-18,2022-01-31 19:00:19,0.5124560473632812,False,1.0
AON220218C00340000,340.0,USD,3.3,0.0,0.0,1,0.0,1.95,REGULAR,2022-02-18,2022-01-31 19:00:19,0.6030313134765627,False,1.0
AON220218C00420000,420.0,USD,0.04,0.0,0.0,189,0.0,0.05,REGULAR,2022-02-18,2022-02-04 15:51:19,0.7500025,False,210.0
