contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
SQ220211C00150000,150.0,USD,7.75,-6.25,-44.642857,18,44,7.0,7.8,REGULAR,2022-02-11,2022-01-05 20:44:38,5.402346997070312,False
SQ220211C00155000,155.0,USD,5.35,-5.15,-49.04762,26,58,4.95,6.15,REGULAR,2022-02-11,2022-01-05 20:26:06,5.027347465820313,False
SQ220211C00160000,160.0,USD,4.67,-3.6499996,-43.87019,13,29,2.85,4.9,REGULAR,2022-02-11,2022-01-05 19:33:20,4.6259807800292965,False
SQ220211C00165000,165.0,USD,3.55,-2.2100003,-38.368057,20,66,1.83,4.5,REGULAR,2022-02-11,2022-01-05 20:41:07,4.525883248901367,False
SQ220211C00170000,170.0,USD,2.52,-2.2800002,-47.500004,355,1376,2.01,2.78,REGULAR,2022-02-11,2022-01-05 19:48:08,4.34961393798828,False
SQ220211C00175000,175.0,USD,1.92,-1.1999999,-38.461536,22,30,1.41,2.12,REGULAR,2022-02-11,2022-01-05 20:01:56,4.177739152832031,False
SQ220211C00180000,180.0,USD,1.4,-0.98000014,-41.176476,18,26,1.3,1.57,REGULAR,2022-02-11,2022-01-05 20:42:16,4.126957966308594,False
SQ220211C00185000,185.0,USD,1.52,0.0,0.0,95,89,0.78,1.27,REGULAR,2022-02-11,2022-01-04 19:16:30,3.9746094384765627,False
SQ220211C00190000,190.0,USD,0.76,-0.64,-45.714287,6,16,0.11,0.98,REGULAR,2022-02-11,2022-01-05 20:20:29,3.6523446191406252,False
SQ220211C00200000,200.0,USD,0.48,-0.14000002,-22.580647,5,13,0.47,0.75,REGULAR,2022-02-11,2022-01-05 20:19:14,3.9609375976562498,False
SQ220211C00225000,225.0,USD,0.3,0.0,0.0,6,4,0.0,0.44,REGULAR,2022-02-11,2022-01-04 19:16:19,3.8593753515625,False
