contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
NCNO220218C00035000,35.0,USD,8.2,0.0,0.0,1,6,10.0,13.3,REGULAR,2022-02-18,2022-01-21 15:01:31,2.1152390869140625,True
NCNO220218C00040000,40.0,USD,6.3,2.6000001,70.27028,1,68,5.9,8.4,REGULAR,2022-02-18,2022-02-08 19:49:00,0.8828136718749999,True
NCNO220218C00045000,45.0,USD,2.8,0.8499999,43.589737,10,300,2.65,4.7,REGULAR,2022-02-18,2022-02-08 20:11:43,0.9106454248046875,True
NCNO220218C00050000,50.0,USD,0.65,0.099999964,18.18181,6,127,0.5,1.0,REGULAR,2022-02-18,2022-02-08 20:04:48,0.622074091796875,False
NCNO220218C00055000,55.0,USD,0.12,0.0,0.0,2,88,0.05,0.3,REGULAR,2022-02-18,2022-02-07 17:13:22,0.6718782812500002,False
NCNO220218C00060000,60.0,USD,0.1,0.0,0.0,4,619,0.0,0.15,REGULAR,2022-02-18,2022-01-25 18:51:29,0.7929708203125,False
NCNO220218C00065000,65.0,USD,0.05,0.0,0.0,1,2001,0.0,0.1,REGULAR,2022-02-18,2022-01-21 16:04:27,0.937500625,False
NCNO220218C00070000,70.0,USD,0.03,0.0,0.0,1,707,0.0,0.05,REGULAR,2022-02-18,2022-01-26 19:45:35,1.015629921875,False
NCNO220218C00075000,75.0,USD,0.05,0.0,0.0,2,1086,0.0,0.05,REGULAR,2022-02-18,2022-01-21 16:04:40,1.15625421875,False
NCNO220218C00080000,80.0,USD,0.05,0.0,0.0,1,123,0.0,0.05,REGULAR,2022-02-18,2022-01-26 17:26:48,1.2968785156249998,False
NCNO220218C00085000,85.0,USD,0.05,0.0,0.0,4,188,0.0,0.75,REGULAR,2022-02-18,2022-01-10 14:51:32,2.1015672460937496,False
NCNO220218C00090000,90.0,USD,0.25,0.0,0.0,2,384,0.0,0.3,REGULAR,2022-02-18,2022-01-31 19:56:31,1.9296878515625,False
NCNO220218C00095000,95.0,USD,0.15,0.0,0.0,1,242,0.0,0.5,REGULAR,2022-02-18,2021-12-22 17:52:53,2.2285200537109366,False
NCNO220218C00100000,100.0,USD,0.5,0.0,0.0,1,0,0.0,4.8,REGULAR,2022-02-18,2021-11-12 17:27:16,3.858398791503906,False
NCNO220218C00110000,110.0,USD,0.4,0.0,0.0,1,174,0.0,0.9,REGULAR,2022-02-18,2021-11-15 15:41:44,2.847659130859375,False
