contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
WEX220218C00080000,80.0,USD,75.0,0.0,0.0,1,49.8,54.2,REGULAR,2022-02-18,2021-11-10 15:22:35,1.0000000000000003e-05,True,
WEX220218C00090000,90.0,USD,90.5,0.0,0.0,0,41.0,44.9,REGULAR,2022-02-18,2021-10-28 13:34:51,1.0000000000000003e-05,True,
WEX220218C00095000,95.0,USD,85.5,0.0,0.0,0,36.6,40.2,REGULAR,2022-02-18,2021-10-28 13:34:51,1.0000000000000003e-05,True,
WEX220218C00125000,125.0,USD,27.86,0.0,0.0,2,34.0,38.5,REGULAR,2022-02-18,2022-01-10 14:59:02,1.3925811621093749,True,1.0
WEX220218C00130000,130.0,USD,9.1,0.0,0.0,11,25.6,30.4,REGULAR,2022-02-18,2021-12-17 16:43:35,1.0000000000000003e-05,True,1.0
WEX220218C00135000,135.0,USD,30.4,0.0,0.0,5,24.3,29.0,REGULAR,2022-02-18,2022-02-01 19:00:00,0.6640658593750002,True,1.0
WEX220218C00140000,140.0,USD,8.3,0.0,0.0,13,15.5,20.0,REGULAR,2022-02-18,2021-12-29 17:00:56,1.0000000000000003e-05,True,1.0
WEX220218C00145000,145.0,USD,22.0,0.0,0.0,102,15.0,19.8,REGULAR,2022-02-18,2022-02-01 20:02:38,0.6015664843750002,True,10.0
WEX220218C00150000,150.0,USD,13.0,0.0,0.0,24,11.0,13.9,REGULAR,2022-02-18,2022-02-07 20:34:18,0.6640658593750002,True,1.0
WEX220218C00155000,155.0,USD,4.18,0.0,0.0,20,8.7,11.4,REGULAR,2022-02-18,2022-01-24 14:41:48,0.6152382226562501,True,2.0
WEX220218C00160000,160.0,USD,6.6,-0.099999905,-1.492536,65,6.0,8.2,REGULAR,2022-02-18,2022-02-08 15:27:29,0.6068154553222658,True,3.0
WEX220218C00165000,165.0,USD,2.85,0.0,0.0,19,3.6,5.8,REGULAR,2022-02-18,2022-02-03 19:50:31,0.5927775097656252,False,5.0
WEX220218C00170000,170.0,USD,2.75,-0.1500001,-5.172417,34,1.7,2.7,REGULAR,2022-02-18,2022-02-08 15:46:16,0.5022022436523439,False,3.0
WEX220218C00175000,175.0,USD,2.25,0.0,0.0,3,0.0,3.4,REGULAR,2022-02-18,2022-02-01 15:16:49,0.5705609350585938,False,1.0
WEX220218C00180000,180.0,USD,1.45,0.0,0.0,5,0.0,2.7,REGULAR,2022-02-18,2022-01-11 18:42:48,0.6320837573242188,False,1.0
WEX220218C00185000,185.0,USD,1.0,0.0,0.0,3,0.25,0.9,REGULAR,2022-02-18,2022-02-07 15:28:25,0.5810588769531251,False,2.0
WEX220218C00190000,190.0,USD,1.36,0.0,0.0,4,0.0,4.8,REGULAR,2022-02-18,2021-11-16 19:15:02,0.9919434399414062,False,6.0
WEX220218C00195000,195.0,USD,0.6,0.0,0.0,6,0.0,0.75,REGULAR,2022-02-18,2022-02-01 17:28:04,0.6792024267578126,False,2.0
WEX220218C00200000,200.0,USD,0.05,0.0,0.0,8,0.0,0.6,REGULAR,2022-02-18,2022-01-26 20:32:10,0.719729365234375,False,2.0
WEX220218C00210000,210.0,USD,0.9,0.0,0.0,9,0.0,4.8,REGULAR,2022-02-18,2021-11-05 13:42:01,1.3520540209960936,False,1.0
WEX220218C00220000,220.0,USD,4.2,0.0,0.0,6,0.05,0.75,REGULAR,2022-02-18,2021-11-10 11:51:56,1.015629921875,False,10.0
WEX220218C00230000,230.0,USD,4.35,0.0,0.0,10,0.0,0.75,REGULAR,2022-02-18,2021-11-10 11:51:56,1.1181684716796876,False,10.0
WEX220218C00240000,240.0,USD,4.24,0.0,0.0,10,0.1,4.8,REGULAR,2022-02-18,2021-11-10 11:51:56,1.7976084338378904,False,10.0
WEX220218C00250000,250.0,USD,0.8,0.0,0.0,0,0.0,0.0,REGULAR,2022-02-18,2021-10-22 16:35:14,0.500005,False,5.0
WEX220218C00280000,280.0,USD,0.56,0.0,0.0,4,0.0,4.8,REGULAR,2022-02-18,2021-11-10 11:51:57,2.2519574951171872,False,2.0
