contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
SQM220218C00040000,40.0,USD,9.3,0.0,0.0,1,0.0,0.0,REGULAR,2022-02-18,2021-12-20 17:10:32,1.0000000000000003e-05,True,
SQM220218C00045000,45.0,USD,6.3,0.0,0.0,1,0.0,0.0,REGULAR,2022-02-18,2021-12-21 18:53:51,1.0000000000000003e-05,True,1.0
SQM220218C00047000,47.0,USD,5.4,0.0,0.0,4,0.0,0.0,REGULAR,2022-02-18,2021-12-21 15:32:11,1.0000000000000003e-05,True,
SQM220218C00048000,48.0,USD,4.68,0.0,0.0,20,0.0,0.0,REGULAR,2022-02-18,2021-12-21 20:50:08,1.0000000000000003e-05,True,
SQM220218C00049000,49.0,USD,4.7,0.0,0.0,68,0.0,0.0,REGULAR,2022-02-18,2021-12-23 17:45:20,1.0000000000000003e-05,True,41.0
SQM220218C00050000,50.0,USD,4.46,0.0,0.0,201,0.0,0.0,REGULAR,2022-02-18,2021-12-29 16:48:10,1.0000000000000003e-05,True,1.0
SQM220218C00055000,55.0,USD,2.4,0.0,0.0,97,0.0,0.0,REGULAR,2022-02-18,2021-12-30 20:34:53,1.0000000000000003e-05,True,76.0
SQM220218C00060000,60.0,USD,1.15,0.0,0.0,395,0.0,0.0,REGULAR,2022-02-18,2021-12-30 19:15:29,0.12500875,False,3.0
SQM220218C00065000,65.0,USD,0.62,0.0,0.0,36,0.0,0.0,REGULAR,2022-02-18,2021-12-23 20:34:39,0.2500075,False,1.0
SQM220218C00070000,70.0,USD,0.34,0.0,0.0,2,0.0,0.0,REGULAR,2022-02-18,2021-12-23 18:14:55,0.2500075,False,1.0
