contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AHT220211P00005000,5.0,USD,0.35,0.0,0.0,2,0.0,0.46,REGULAR,2022-02-11,2022-01-10 14:30:02,5.4531281835937495,False,
AHT220211P00006000,6.0,USD,0.04,0.0,0.0,281,0.01,0.02,REGULAR,2022-02-11,2022-02-04 20:44:58,2.000005,False,273.0
AHT220211P00006500,6.5,USD,0.06,0.0,0.0,319,0.0,0.11,REGULAR,2022-02-11,2022-02-04 20:44:58,2.1250046874999997,False,2.0
AHT220211P00007000,7.0,USD,0.05,0.0,0.0,69,0.0,0.12,REGULAR,2022-02-11,2022-02-08 15:29:14,1.6875015625,False,11.0
AHT220211P00007500,7.5,USD,0.1,0.0,0.0,24,0.01,0.08,REGULAR,2022-02-11,2022-02-08 15:05:01,1.125004375,False,5.0
AHT220211P00008000,8.0,USD,0.2,0.0,0.0,23,0.05,0.17,REGULAR,2022-02-11,2022-02-08 14:46:49,0.9609378906249999,False,2.0
AHT220211P00008500,8.5,USD,0.22,-0.29999998,-57.692307,19,0.18,0.41,REGULAR,2022-02-11,2022-02-09 17:21:22,0.92187578125,True,1.0
AHT220211P00009000,9.0,USD,0.57,-0.18,-24.0,8,0.46,0.72,REGULAR,2022-02-11,2022-02-09 17:30:55,0.7656273437500001,True,1.0
AHT220211P00009500,9.5,USD,1.9,0.0,0.0,37,0.85,1.73,REGULAR,2022-02-11,2022-02-02 15:07:55,2.0156299609375,True,1.0
AHT220211P00010000,10.0,USD,1.88,0.0,0.0,13,1.27,1.73,REGULAR,2022-02-11,2022-02-08 14:39:11,2.1875045312499997,True,2.0
AHT220211P00011000,11.0,USD,4.07,0.0,0.0,16,2.29,2.7,REGULAR,2022-02-11,2022-01-28 14:45:24,2.71094072265625,True,5.0
AHT220211P00011500,11.5,USD,1.22,0.0,0.0,1,2.72,3.5,REGULAR,2022-02-11,2022-01-18 17:19:33,2.4531288671875,True,
AHT220211P00012500,12.5,USD,4.38,0.0,0.0,2,3.5,4.15,REGULAR,2022-02-11,2022-02-08 14:39:11,3.2031269921874994,True,2.0
AHT220211P00013000,13.0,USD,2.77,0.0,0.0,5,4.9,6.35,REGULAR,2022-02-11,2022-01-05 14:59:44,7.460938173828126,True,
AHT220211P00014000,14.0,USD,6.44,0.0,0.0,0,5.35,5.65,REGULAR,2022-02-11,2022-01-24 14:37:33,3.843750390625,True,
AHT220211P00014500,14.5,USD,4.43,0.0,0.0,0,5.8,6.65,REGULAR,2022-02-11,2022-01-10 19:17:51,4.523441845703125,True,
