contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
LHX220218C00170000,170.0,USD,44.8,0.0,0.0,1.0,1,39.5,41.7,REGULAR,2022-02-18,2021-12-15 14:55:25,1.0000000000000003e-05,True
LHX220218C00190000,190.0,USD,25.0,0.0,0.0,1.0,3,21.2,22.0,REGULAR,2022-02-18,2022-01-03 14:43:36,1.0000000000000003e-05,True
LHX220218C00195000,195.0,USD,20.3,-0.37000084,-1.790038,1.0,9,16.2,17.7,REGULAR,2022-02-18,2022-01-05 15:29:59,1.0000000000000003e-05,True
LHX220218C00200000,200.0,USD,16.32,0.0,0.0,6.0,21,12.8,13.6,REGULAR,2022-02-18,2021-12-30 19:11:35,1.0000000000000003e-05,True
LHX220218C00210000,210.0,USD,9.0,-1.3000002,-12.621361,6.0,43,6.3,7.4,REGULAR,2022-02-18,2022-01-05 15:31:52,1.0000000000000003e-05,True
LHX220218C00220000,220.0,USD,3.33,-1.79,-34.960938,28.0,89,2.4,2.7,REGULAR,2022-02-18,2022-01-05 18:29:35,0.22095505615234373,False
LHX220218C00230000,230.0,USD,1.05,-0.30000007,-22.222227,20.0,159,0.55,1.35,REGULAR,2022-02-18,2022-01-05 15:55:33,0.34241380249023434,False
LHX220218C00240000,240.0,USD,0.45,0.099999994,28.571426,1.0,175,0.25,0.45,REGULAR,2022-02-18,2022-01-05 19:56:21,0.37744763183593744,False
LHX220218C00250000,250.0,USD,0.25,0.0,0.0,2.0,79,0.0,2.3,REGULAR,2022-02-18,2021-12-29 18:32:25,0.6259803027343751,False
LHX220218C00260000,260.0,USD,0.2,0.0,0.0,2.0,71,0.0,0.5,REGULAR,2022-02-18,2021-12-17 14:52:03,0.5507857421875001,False
LHX220218C00270000,270.0,USD,2.6,0.0,0.0,6.0,11,0.15,2.25,REGULAR,2022-02-18,2021-11-10 11:59:20,0.8820812573242187,False
LHX220218C00280000,280.0,USD,0.7,0.0,0.0,1.0,1,0.0,2.2,REGULAR,2022-02-18,2021-11-10 11:59:20,0.9741213525390625,False
LHX220218C00330000,330.0,USD,0.2,0.0,0.0,,2,0.0,2.15,REGULAR,2022-02-18,2021-11-10 11:59:20,1.4321317456054685,False
