contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
XOM220211C00045000,45.0,USD,36.83,0.07000351,0.19043393,1,1,37.15,37.75,REGULAR,2022-02-11,2022-02-07 15:04:18,2.2578168554687497,True
XOM220211C00056000,56.0,USD,26.26,0.0,0.0,1,1,26.25,26.6,REGULAR,2022-02-11,2022-02-04 15:28:52,1.40625296875,True
XOM220211C00057000,57.0,USD,22.77,0.0,0.0,4,18,25.05,25.7,REGULAR,2022-02-11,2022-02-03 15:48:58,1.90234423828125,True
XOM220211C00058000,58.0,USD,12.46,0.0,0.0,20,0,24.25,24.5,REGULAR,2022-02-11,2022-01-11 17:16:48,1.5156274218749999,True
XOM220211C00059000,59.0,USD,14.11,0.0,0.0,20,0,23.25,23.5,REGULAR,2022-02-11,2022-01-19 15:08:15,1.453127734375,True
XOM220211C00060000,60.0,USD,21.46,0.0,0.0,20,127,22.3,22.5,REGULAR,2022-02-11,2022-02-04 17:51:30,1.015629921875,True
XOM220211C00061000,61.0,USD,18.5,0.0,0.0,11,18,20.65,21.5,REGULAR,2022-02-11,2022-02-01 15:18:00,1.32422212890625,True
XOM220211C00062000,62.0,USD,20.4,2.0900002,11.414529,1,196,20.3,20.5,REGULAR,2022-02-11,2022-02-07 16:35:36,0.92187578125,True
XOM220211C00063000,63.0,USD,16.85,0.0,0.0,3,339,19.3,19.5,REGULAR,2022-02-11,2022-02-02 18:30:42,0.87500125,True
XOM220211C00064000,64.0,USD,18.5,2.7700005,17.609667,19,153,18.3,18.5,REGULAR,2022-02-11,2022-02-07 15:37:32,0.8281267187499999,True
XOM220211C00065000,65.0,USD,16.64,0.0,0.0,1,370,17.3,17.5,REGULAR,2022-02-11,2022-02-04 17:06:09,0.7812521875,True
XOM220211C00066000,66.0,USD,16.95,1.0800009,6.8052983,4,840,16.3,16.5,REGULAR,2022-02-11,2022-02-07 19:53:16,0.73437765625,True
XOM220211C00067000,67.0,USD,16.0,1.5,10.344828,15,150,15.3,15.5,REGULAR,2022-02-11,2022-02-07 19:57:53,0.6875031250000001,True
XOM220211C00068000,68.0,USD,15.0,1.0500002,7.5268836,2,610,14.3,14.5,REGULAR,2022-02-11,2022-02-07 20:23:40,0.64062859375,True
XOM220211C00069000,69.0,USD,13.88,1.0900002,8.522284,66,505,13.3,13.5,REGULAR,2022-02-11,2022-02-07 20:36:31,0.5937540625000001,True
XOM220211C00070000,70.0,USD,12.67,0.77000046,6.4705925,35,573,12.2,12.5,REGULAR,2022-02-11,2022-02-07 19:03:05,0.789064609375,True
XOM220211C00071000,71.0,USD,11.05,0.35000038,3.2710319,5,330,11.3,11.5,REGULAR,2022-02-11,2022-02-07 17:09:46,0.51562984375,True
XOM220211C00072000,72.0,USD,10.71,0.90999985,9.285712,1,779,10.25,10.5,REGULAR,2022-02-11,2022-02-07 16:22:54,0.6757844921875001,True
XOM220211C00073000,73.0,USD,9.87,1.3400002,15.709263,51,486,9.3,9.5,REGULAR,2022-02-11,2022-02-07 20:13:20,0.6191444335937502,True
XOM220211C00074000,74.0,USD,8.4,0.6499996,8.387092,16,398,8.25,8.5,REGULAR,2022-02-11,2022-02-07 20:59:16,0.5625043750000001,True
XOM220211C00075000,75.0,USD,7.78,1.1100001,16.641682,52,1445,7.3,7.5,REGULAR,2022-02-11,2022-02-07 19:19:08,0.5039112109375,True
XOM220211C00076000,76.0,USD,6.57,0.72000027,12.307696,117,800,6.3,6.5,REGULAR,2022-02-11,2022-02-07 20:48:21,0.44727115234375,True
XOM220211C00077000,77.0,USD,5.82,1.1200004,23.829796,104,1002,4.6,5.5,REGULAR,2022-02-11,2022-02-07 20:09:58,0.38867798828125,True
XOM220211C00078000,78.0,USD,4.3,0.5500002,14.666672,362,842,4.25,4.5,REGULAR,2022-02-11,2022-02-07 20:59:46,0.33008482421874996,True
XOM220211C00079000,79.0,USD,3.6,0.8799999,32.352936,141,2234,3.0,3.55,REGULAR,2022-02-11,2022-02-07 20:46:07,0.299811689453125,True
XOM220211C00080000,80.0,USD,2.52,0.53,26.633163,2399,3594,2.33,2.61,REGULAR,2022-02-11,2022-02-07 20:59:16,0.260749580078125,True
XOM220211C00081000,81.0,USD,1.72,0.36,26.470589,4485,2804,1.64,1.74,REGULAR,2022-02-11,2022-02-07 20:54:03,0.229499892578125,True
XOM220211C00082000,82.0,USD,1.08,0.21000004,24.137936,13018,3960,1.02,1.11,REGULAR,2022-02-11,2022-02-07 20:59:16,0.2348709326171875,True
XOM220211C00083000,83.0,USD,0.65,0.06999999,12.068965,11271,4373,0.63,0.67,REGULAR,2022-02-11,2022-02-07 20:59:54,0.24463645996093752,False
XOM220211C00084000,84.0,USD,0.4,0.03999999,11.111108,4785,1222,0.35,0.4,REGULAR,2022-02-11,2022-02-07 20:59:56,0.25928475097656256,False
XOM220211C00085000,85.0,USD,0.22,0.010000005,4.7619076,5359,3348,0.2,0.22,REGULAR,2022-02-11,2022-02-07 20:59:59,0.26758544921875,False
XOM220211C00086000,86.0,USD,0.12,-0.04,-25.0,638,974,0.11,0.14,REGULAR,2022-02-11,2022-02-07 20:59:49,0.29004616210937495,False
XOM220211C00087000,87.0,USD,0.06,-0.040000003,-40.000004,495,255,0.06,0.07,REGULAR,2022-02-11,2022-02-07 20:59:28,0.2929758203124999,False
XOM220211C00088000,88.0,USD,0.04,-0.030000001,-42.857143,660,138,0.03,0.07,REGULAR,2022-02-11,2022-02-07 20:54:27,0.34180345703125,False
XOM220211C00089000,89.0,USD,0.04,-0.010000002,-20.000004,200,124,0.02,0.04,REGULAR,2022-02-11,2022-02-07 20:10:23,0.34961587890624996,False
XOM220211C00090000,90.0,USD,0.02,-0.02,-50.0,347,875,0.01,0.03,REGULAR,2022-02-11,2022-02-07 20:53:28,0.37305314453125,False
XOM220211C00095000,95.0,USD,0.01,-0.01,-50.0,4,32,0.0,0.01,REGULAR,2022-02-11,2022-02-07 16:08:15,0.48438015625,False
XOM220211C00100000,100.0,USD,0.02,0.0,0.0,4,48,0.0,0.02,REGULAR,2022-02-11,2022-02-04 18:59:03,0.64062859375,False
