contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
PRFT220218C00060000,60.0,USD,62.8,0.0,0.0,20,54.6,58.9,REGULAR,2022-02-18,2021-12-16 20:22:17,5.772463721923829,True,
PRFT220218C00080000,80.0,USD,56.58,0.0,0.0,91,49.7,54.2,REGULAR,2022-02-18,2021-11-30 18:42:59,6.703126621093751,True,41.0
PRFT220218C00090000,90.0,USD,42.43,0.0,0.0,7,25.9,29.3,REGULAR,2022-02-18,2021-12-30 15:53:20,3.0949729656982417,True,4.0
PRFT220218C00095000,95.0,USD,51.0,0.0,0.0,0,34.4,36.6,REGULAR,2022-02-18,2021-11-04 14:01:45,4.775882936401366,True,3.0
PRFT220218C00105000,105.0,USD,16.5,0.0,0.0,7,13.8,16.3,REGULAR,2022-02-18,2021-12-17 14:42:50,2.2382856542968748,False,3.0
PRFT220218C00110000,110.0,USD,17.97,0.0,0.0,7,10.2,11.6,REGULAR,2022-02-18,2022-01-03 20:04:03,1.9228519482421875,False,2.0
PRFT220218C00115000,115.0,USD,12.8,0.0,0.0,5,7.9,9.2,REGULAR,2022-02-18,2022-01-03 20:40:37,1.8320320898437497,False,3.0
PRFT220218C00120000,120.0,USD,5.7,-1.52,-21.052631,31,5.7,7.8,REGULAR,2022-02-18,2022-01-04 20:09:32,1.78125109375,False,1.0
PRFT220218C00125000,125.0,USD,4.9,-2.6999998,-35.526314,13,3.8,4.9,REGULAR,2022-02-18,2022-01-05 15:04:03,1.5866719885253904,False,2.0
PRFT220218C00130000,130.0,USD,2.9,-0.5999999,-17.142855,83,2.6,3.0,REGULAR,2022-02-18,2022-01-05 20:20:30,1.4677760986328123,False,71.0
PRFT220218C00135000,135.0,USD,1.67,0.0,0.0,80,1.6,2.2,REGULAR,2022-02-18,2022-01-04 19:06:47,1.4155302661132816,False,9.0
PRFT220218C00140000,140.0,USD,1.35,-0.53999996,-28.571426,47,0.25,1.6,REGULAR,2022-02-18,2022-01-05 20:58:51,1.2685583447265623,False,4.0
PRFT220218C00145000,145.0,USD,1.55,0.0,0.0,168,0.65,1.2,REGULAR,2022-02-18,2022-01-03 20:25:49,1.3759796826171873,False,2.0
PRFT220218C00150000,150.0,USD,2.58,0.0,0.0,48,0.45,0.85,REGULAR,2022-02-18,2021-12-29 18:52:27,1.3681672216796876,False,1.0
PRFT220218C00155000,155.0,USD,1.45,0.0,0.0,33,0.35,0.75,REGULAR,2022-02-18,2021-12-31 15:38:52,1.4121123144531251,False,1.0
PRFT220218C00160000,160.0,USD,0.28,0.030000001,12.0,450,0.25,0.7,REGULAR,2022-02-18,2022-01-05 20:48:43,1.4580105224609374,False,16.0
PRFT220218C00165000,165.0,USD,0.24,0.0,0.0,122,0.0,2.8,REGULAR,2022-02-18,2022-01-04 15:35:54,1.9267581787109376,False,10.0
PRFT220218C00170000,170.0,USD,0.57,0.0,0.0,7,0.0,4.8,REGULAR,2022-02-18,2021-12-30 14:55:57,2.3090862585449217,False,6.0
PRFT220218C00175000,175.0,USD,2.05,0.0,0.0,30,0.9,2.45,REGULAR,2022-02-18,2021-11-12 20:26:51,2.1904342114257807,False,30.0
PRFT220218C00180000,180.0,USD,1.26,0.0,0.0,4,0.0,4.8,REGULAR,2022-02-18,2021-12-07 18:50:45,2.4873084692382816,False,3.0
PRFT220218C00190000,190.0,USD,0.33,0.0,0.0,6,0.0,0.15,REGULAR,2022-02-18,2021-12-31 20:02:08,1.46875265625,False,5.0
PRFT220218C00195000,195.0,USD,0.3,0.0,0.0,5,0.0,4.8,REGULAR,2022-02-18,2021-12-31 20:02:08,2.729007083740234,False,5.0
PRFT220218C00200000,200.0,USD,0.88,0.0,0.0,1,0.0,4.8,REGULAR,2022-02-18,2021-12-13 05:07:25,2.803713928222656,False,
