contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
ALLY220218C00039000,39.0,USD,9.36,0.0,0.0,10,11.0,11.35,REGULAR,2022-02-18,2022-02-03 20:30:11,0.8359391406249999,True,
ALLY220218C00040000,40.0,USD,8.4,0.0,0.0,14,9.95,10.35,REGULAR,2022-02-18,2022-02-03 20:30:11,0.7187528125,True,10.0
ALLY220218C00042000,42.0,USD,8.0,3.9,95.121956,15,8.05,8.35,REGULAR,2022-02-18,2022-02-09 15:07:36,0.6562534375000001,True,1.0
ALLY220218C00043000,43.0,USD,5.9,0.0,0.0,160,7.05,7.4,REGULAR,2022-02-18,2022-02-03 14:48:05,0.6113320117187502,True,1.0
ALLY220218C00044000,44.0,USD,2.59,0.0,0.0,26,6.05,6.4,REGULAR,2022-02-18,2022-01-28 19:20:30,0.5371140039062501,True,3.0
ALLY220218C00045000,45.0,USD,4.9,0.95000005,24.050634,261,5.1,5.4,REGULAR,2022-02-18,2022-02-09 15:18:42,0.5839885351562499,True,2.0
ALLY220218C00046000,46.0,USD,3.26,0.0,0.0,144,4.1,4.45,REGULAR,2022-02-18,2022-02-08 19:20:24,0.524418818359375,True,1.0
ALLY220218C00047000,47.0,USD,2.43,0.0,0.0,263,3.2,3.45,REGULAR,2022-02-18,2022-02-08 20:29:38,0.43457596679687505,True,33.0
ALLY220218C00048000,48.0,USD,1.65,0.0,0.0,466,2.29,2.6,REGULAR,2022-02-18,2022-02-08 18:45:38,0.40039662109375,True,3.0
ALLY220218C00049000,49.0,USD,1.5,0.52,53.061222,589,1.66,1.82,REGULAR,2022-02-18,2022-02-09 16:22:14,0.3657289990234375,True,4.0
ALLY220218C00050000,50.0,USD,1.1,0.45000005,69.230774,1850,1.03,1.19,REGULAR,2022-02-18,2022-02-09 17:28:49,0.3461979443359374,True,65.0
ALLY220218C00055000,55.0,USD,0.03,-0.01,-25.0,3011,0.03,0.05,REGULAR,2022-02-18,2022-02-09 17:17:21,0.32813171874999997,False,25.0
ALLY220218C00060000,60.0,USD,0.01,0.0,0.0,982,0.0,0.01,REGULAR,2022-02-18,2022-02-09 17:35:08,0.45313046875,False,10.0
ALLY220218C00065000,65.0,USD,0.05,0.0,0.0,33,0.0,0.04,REGULAR,2022-02-18,2022-01-24 15:14:45,0.6718782812500002,False,1.0
ALLY220218C00070000,70.0,USD,0.09,0.0,0.0,5,,0.05,REGULAR,2022-02-18,2022-01-18 05:13:13,0.937500625,False,
