contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
PTCT220218C00041000,41.0,USD,3.3,0.0,0.0,8,0.2,4.9,REGULAR,2022-02-18,2021-12-22 16:36:11,1.220707021484375,True
PTCT220218C00046000,46.0,USD,1.72,0.0,0.0,1,0.05,4.7,REGULAR,2022-02-18,2021-12-21 16:48:30,1.1567424975585938,False
