contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AMBA220211P00070000,70.0,USD,0.05,0.0,0.0,55,0.0,0.05,REGULAR,2022-02-11,2022-02-02 16:58:17,3.0468773828125,False,
AMBA220211P00105000,105.0,USD,1.25,0.0,0.0,4,0.0,0.2,REGULAR,2022-02-11,2022-01-28 20:31:08,1.7773448632812499,False,4.0
AMBA220211P00110000,110.0,USD,0.2,0.0,0.0,312,0.0,0.2,REGULAR,2022-02-11,2022-02-07 14:33:58,1.5703146484375,False,14.0
AMBA220211P00113000,113.0,USD,0.45,0.0,0.0,30,0.0,0.2,REGULAR,2022-02-11,2022-02-04 15:16:52,1.4492215039062502,False,30.0
AMBA220211P00115000,115.0,USD,0.15,0.0,0.0,311,0.0,0.2,REGULAR,2022-02-11,2022-02-08 20:11:50,1.37109689453125,False,7.0
AMBA220211P00116000,116.0,USD,0.35,0.0,0.0,26,0.0,0.25,REGULAR,2022-02-11,2022-02-07 14:30:04,1.3750031249999999,False,6.0
AMBA220211P00118000,118.0,USD,0.15,-1.1,-88.0,2,0.05,0.1,REGULAR,2022-02-11,2022-02-09 15:02:56,1.19922275390625,False,5.0
AMBA220211P00119000,119.0,USD,1.0,0.0,0.0,2,0.0,0.3,REGULAR,2022-02-11,2022-02-04 15:33:18,1.29297228515625,False,2.0
AMBA220211P00120000,120.0,USD,0.65,0.0,0.0,55,0.05,0.3,REGULAR,2022-02-11,2022-02-04 20:02:17,1.2832067089843748,False,25.0
AMBA220211P00122000,122.0,USD,0.14,-1.3100001,-90.344826,9,0.15,0.3,REGULAR,2022-02-11,2022-02-09 16:19:46,1.255863095703125,False,1.0
AMBA220211P00124000,124.0,USD,0.4,0.0,0.0,4,0.05,0.4,REGULAR,2022-02-11,2022-02-08 17:19:04,1.171879140625,False,2.0
AMBA220211P00125000,125.0,USD,0.31,0.0,0.0,24,0.05,0.2,REGULAR,2022-02-11,2022-02-08 17:32:52,1.01953615234375,False,3.0
AMBA220211P00126000,126.0,USD,2.3,0.0,0.0,2,0.05,0.45,REGULAR,2022-02-11,2022-02-03 19:26:03,1.111332568359375,False,
AMBA220211P00127000,127.0,USD,1.69,0.0,0.0,4,0.05,0.55,REGULAR,2022-02-11,2022-02-04 18:20:26,1.107426337890625,False,4.0
AMBA220211P00128000,128.0,USD,3.5,0.0,0.0,3,0.1,0.45,REGULAR,2022-02-11,2022-02-03 20:37:15,1.0459032080078128,False,
AMBA220211P00129000,129.0,USD,3.2,0.0,0.0,1,0.1,0.35,REGULAR,2022-02-11,2022-02-03 18:48:50,0.963867548828125,False,
AMBA220211P00130000,130.0,USD,0.83,0.0,0.0,17,0.15,0.35,REGULAR,2022-02-11,2022-02-08 16:59:39,0.9423833886718749,False,2.0
AMBA220211P00131000,131.0,USD,4.3,0.0,0.0,3,0.15,0.35,REGULAR,2022-02-11,2022-02-03 20:31:14,0.9003916210937499,False,2.0
AMBA220211P00133000,133.0,USD,1.0,0.0,0.0,18,0.15,0.25,REGULAR,2022-02-11,2022-02-08 19:25:19,0.77929908203125,False,5.0
AMBA220211P00135000,135.0,USD,0.7,-0.40000004,-36.36364,8,0.2,0.35,REGULAR,2022-02-11,2022-02-09 14:50:08,0.7480493945312501,False,1.0
AMBA220211P00138000,138.0,USD,1.15,-0.43000007,-27.215195,6,0.35,0.55,REGULAR,2022-02-11,2022-02-09 15:08:18,0.70312796875,False,5.0
AMBA220211P00140000,140.0,USD,1.2,-3.1000001,-72.093025,4,0.55,0.8,REGULAR,2022-02-11,2022-02-09 15:03:48,0.6904327832031252,False,1.0
