contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AES220218P00016000,16.0,USD,0.1,0.0,0.0,1.0,1,0.0,0.1,REGULAR,2022-02-18,2021-12-17 15:23:55,1.1875040625,False
AES220218P00017000,17.0,USD,0.15,0.0,0.0,3.0,3,0.0,0.45,REGULAR,2022-02-18,2021-11-05 14:09:31,1.4257841210937499,False
AES220218P00018000,18.0,USD,0.1,0.0,0.0,40.0,1588,0.0,0.15,REGULAR,2022-02-18,2022-01-24 17:25:25,0.9257819921875,False
AES220218P00019000,19.0,USD,0.15,0.0,0.0,30.0,18,0.0,0.15,REGULAR,2022-02-18,2022-01-24 15:01:30,0.7578149218750001,False
AES220218P00020000,20.0,USD,0.06,0.0,0.0,15.0,125,0.0,0.1,REGULAR,2022-02-18,2022-02-08 19:47:33,0.5351608984375,False
AES220218P00021000,21.0,USD,0.05,0.0,0.0,20.0,756,0.0,0.1,REGULAR,2022-02-18,2022-02-08 19:49:14,0.45898978515625005,False
AES220218P00022000,22.0,USD,0.15,-0.099999994,-39.999996,4.0,2261,0.1,0.2,REGULAR,2022-02-18,2022-02-09 14:45:40,0.36914693359375,False
AES220218P00023000,23.0,USD,0.5,-0.25,-33.333332,40.0,5158,0.4,0.55,REGULAR,2022-02-18,2022-02-09 16:54:15,0.3437565625,True
AES220218P00024000,24.0,USD,1.66,0.0,0.0,13.0,488,1.1,1.25,REGULAR,2022-02-18,2022-02-08 20:07:31,0.3711000390625,True
AES220218P00025000,25.0,USD,2.59,0.0,0.0,11.0,134,2.0,2.3,REGULAR,2022-02-18,2022-02-08 20:07:31,0.5908244042968751,True
AES220218P00026000,26.0,USD,1.95,0.0,0.0,1.0,10,2.5,2.65,REGULAR,2022-02-18,2021-11-12 14:30:03,1.0000000000000003e-05,True
AES220218P00027000,27.0,USD,5.0,0.0,0.0,1.0,28,3.9,4.2,REGULAR,2022-02-18,2022-02-02 16:55:49,0.7617211328125001,True
AES220218P00028000,28.0,USD,3.7,0.0,0.0,5.0,10,3.8,4.2,REGULAR,2022-02-18,2021-11-18 14:31:34,1.0000000000000003e-05,True
AES220218P00029000,29.0,USD,4.9,0.0,0.0,,2,4.5,4.8,REGULAR,2022-02-18,2021-11-10 11:57:18,1.0000000000000003e-05,True
AES220218P00030000,30.0,USD,5.6,0.0,0.0,2.0,3,6.4,6.7,REGULAR,2022-02-18,2021-11-24 16:38:04,1.0000000000000003e-05,True
AES220218P00035000,35.0,USD,10.9,0.0,0.0,15.0,15,12.0,12.2,REGULAR,2022-02-18,2021-12-17 18:36:51,1.2500037499999999,True
