contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AIG220211P00040000,40.0,USD,0.06,0.0,0.0,5,0.0,0.1,REGULAR,2022-02-11,2022-01-31 18:28:14,2.2500043749999996,False,
AIG220211P00045000,45.0,USD,0.02,0.0,0.0,1,0.0,0.1,REGULAR,2022-02-11,2022-02-04 20:45:01,1.7109389453125,False,1.0
AIG220211P00048000,48.0,USD,0.01,0.0,0.0,9,0.0,0.02,REGULAR,2022-02-11,2022-02-07 15:13:43,1.15625421875,False,4.0
AIG220211P00051000,51.0,USD,0.03,0.0,0.0,301,0.0,0.11,REGULAR,2022-02-11,2022-02-07 14:43:25,1.1484417578125,False,300.0
AIG220211P00052000,52.0,USD,0.55,0.0,0.0,59,0.0,0.11,REGULAR,2022-02-11,2022-01-28 17:28:36,1.0546922265625,False,2.0
AIG220211P00053000,53.0,USD,0.02,0.0,0.0,18,0.0,0.06,REGULAR,2022-02-11,2022-02-09 15:39:47,0.87500125,False,3.0
AIG220211P00054000,54.0,USD,0.18,0.0,0.0,10,0.0,0.21,REGULAR,2022-02-11,2022-02-03 20:20:34,0.9804689453125001,False,1.0
AIG220211P00055000,55.0,USD,0.04,-0.02,-33.333336,223,0.0,0.08,REGULAR,2022-02-11,2022-02-09 14:47:57,0.73437765625,False,3.0
AIG220211P00056000,56.0,USD,0.09,0.0,0.0,23,0.0,0.14,REGULAR,2022-02-11,2022-02-07 15:33:44,0.7187528125,False,5.0
AIG220211P00057000,57.0,USD,0.1,0.0,0.0,25,0.01,0.03,REGULAR,2022-02-11,2022-02-07 18:03:31,0.500005,False,8.0
AIG220211P00057500,57.5,USD,0.14,0.0,0.0,40,0.0,0.16,REGULAR,2022-02-11,2022-02-07 15:33:44,0.5937540625000001,False,6.0
AIG220211P00058000,58.0,USD,0.08,0.0,0.0,224,0.0,0.15,REGULAR,2022-02-11,2022-02-08 16:54:00,0.5351608984375,False,5.0
AIG220211P00059000,59.0,USD,0.13,0.0,0.0,130,0.01,0.08,REGULAR,2022-02-11,2022-02-08 16:54:00,0.445318046875,False,7.0
AIG220211P00060000,60.0,USD,0.19,0.0,0.0,55,0.03,0.12,REGULAR,2022-02-11,2022-02-08 19:30:16,0.38477177734374995,False,10.0
AIG220211P00061000,61.0,USD,0.11,-0.2,-64.51613,41,0.09,0.24,REGULAR,2022-02-11,2022-02-09 16:02:00,0.35352208984374994,False,11.0
AIG220211P00062000,62.0,USD,0.37,-0.099999994,-21.276594,144,0.3,0.41,REGULAR,2022-02-11,2022-02-09 17:33:30,0.2910227148437499,False,16.0
AIG220211P00063000,63.0,USD,0.75,-0.14999998,-16.666664,14,0.67,0.82,REGULAR,2022-02-11,2022-02-09 17:32:05,0.2553785400390626,True,29.0
AIG220211P00066000,66.0,USD,3.95,0.0,0.0,1,3.05,3.45,REGULAR,2022-02-11,2022-02-07 18:52:28,0.31250687499999996,True,1.0
