contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
DEI220218C00030000,30.0,USD,6.3,0.0,0.0,1,0.85,4.6,REGULAR,2022-02-18,2022-01-10 20:51:47,1.0224658251953125,True
DEI220218C00035000,35.0,USD,0.1,0.0,0.0,1,0.0,4.8,REGULAR,2022-02-18,2022-02-01 19:52:23,1.8447273388671874,False
DEI220218C00040000,40.0,USD,0.35,0.0,0.0,1,,0.1,REGULAR,2022-02-18,2022-01-18 05:10:01,0.8906260937499999,False
