contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
IRM220218C00022500,22.5,USD,26.99,0.0,0.0,0,25.7,26.8,REGULAR,2022-02-18,2021-12-13 20:57:03,5.822268347167969,True,
IRM220218C00027500,27.5,USD,21.6,0.0,0.0,0,20.6,21.3,REGULAR,2022-02-18,2021-12-13 16:53:05,4.394535756835937,True,1.0
IRM220218C00030000,30.0,USD,17.0,0.0,0.0,0,22.3,22.7,REGULAR,2022-02-18,2021-12-03 17:26:57,5.935549455566407,True,1.0
IRM220218C00035000,35.0,USD,16.4,0.0,0.0,13,13.5,13.7,REGULAR,2022-02-18,2021-12-21 15:37:44,2.9970728198242185,True,1.0
IRM220218C00037500,37.5,USD,11.91,-3.1900005,-21.125832,16,11.0,11.2,REGULAR,2022-02-18,2022-01-05 18:40:03,2.5576207934570308,True,5.0
IRM220218C00040000,40.0,USD,12.24,0.0,0.0,11,8.5,8.8,REGULAR,2022-02-18,2021-12-29 15:12:54,2.1494186889648432,True,1.0
IRM220218C00042500,42.5,USD,5.8,0.0,0.0,5,6.2,6.4,REGULAR,2022-02-18,2021-12-14 16:51:30,1.7758800268554684,True,1.0
IRM220218C00045000,45.0,USD,4.2,-2.8500004,-40.425537,87,4.0,4.2,REGULAR,2022-02-18,2022-01-05 20:35:01,1.4287137939453123,False,45.0
IRM220218C00047500,47.5,USD,2.35,-1.5500002,-39.743595,158,2.3,2.45,REGULAR,2022-02-18,2022-01-05 20:57:08,1.1787150439453122,False,40.0
IRM220218C00050000,50.0,USD,1.1,-1.3000001,-54.166668,914,1.0,1.2,REGULAR,2022-02-18,2022-01-05 20:49:33,0.9697268652343749,False,189.0
IRM220218C00052500,52.5,USD,0.45,-0.7,-60.869564,601,0.35,0.5,REGULAR,2022-02-18,2022-01-05 20:36:53,0.8437515624999999,False,101.0
IRM220218C00055000,55.0,USD,0.17,-0.23,-57.5,366,0.15,0.2,REGULAR,2022-02-18,2022-01-05 20:35:38,0.80664255859375,False,75.0
IRM220218C00057500,57.5,USD,0.07,-0.089999996,-56.25,85,0.05,0.15,REGULAR,2022-02-18,2022-01-05 18:34:40,0.8398453515625,False,1.0
IRM220218C00060000,60.0,USD,0.06,-0.06999999,-53.84615,14,0.0,0.1,REGULAR,2022-02-18,2022-01-05 19:13:20,0.851563984375,False,26.0
