contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ALL220218P00080000,80.0,USD,0.05,0.0,0.0,4,5,0.0,0.15,REGULAR,2022-02-18,2022-02-02 20:54:05,1.19141029296875,False
ALL220218P00085000,85.0,USD,0.2,0.0,0.0,2,53,0.0,0.2,REGULAR,2022-02-18,2022-02-02 19:12:00,1.08984830078125,False
ALL220218P00090000,90.0,USD,0.2,0.0,0.0,10,12,0.0,0.2,REGULAR,2022-02-18,2022-02-02 20:26:51,0.94726615234375,False
ALL220218P00095000,95.0,USD,0.05,0.0,0.0,6,78,0.0,0.2,REGULAR,2022-02-18,2022-02-02 20:11:27,0.8125018749999999,False
ALL220218P00100000,100.0,USD,0.05,0.0,0.0,23,121,0.0,0.2,REGULAR,2022-02-18,2022-02-08 14:42:26,0.6816438085937502,False
ALL220218P00105000,105.0,USD,0.09,0.0,0.0,13,573,0.0,0.45,REGULAR,2022-02-18,2022-02-08 20:21:36,0.639652041015625,False
ALL220218P00110000,110.0,USD,0.15,0.07000001,87.500015,1,587,0.05,0.2,REGULAR,2022-02-18,2022-02-09 15:39:02,0.4892629199218751,False
ALL220218P00115000,115.0,USD,0.2,-0.019999996,-9.090907,11,1313,0.1,0.2,REGULAR,2022-02-18,2022-02-09 17:34:36,0.35352208984374994,False
ALL220218P00120000,120.0,USD,0.37,-0.030000001,-7.5000005,16,335,0.25,0.5,REGULAR,2022-02-18,2022-02-09 16:45:23,0.2836985693359374,False
ALL220218P00125000,125.0,USD,1.3,0.099999905,8.333325,101,413,1.35,1.75,REGULAR,2022-02-18,2022-02-09 16:58:44,0.24829853271484376,False
ALL220218P00130000,130.0,USD,5.31,0.0,0.0,5,4,4.2,5.5,REGULAR,2022-02-18,2022-02-07 15:31:35,0.33130551513671874,True
