contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ANGI220218P00005000,5.0,USD,0.05,0.0,0.0,2.0,13,0.0,0.1,REGULAR,2022-02-18,2022-02-02 19:11:33,2.0937547656249995,False
ANGI220218P00007500,7.5,USD,0.19,-0.060000002,-24.0,2.0,1720,0.15,0.2,REGULAR,2022-02-18,2022-02-09 15:44:17,1.15625421875,False
ANGI220218P00010000,10.0,USD,1.58,-0.31999993,-16.842102,1.0,403,1.4,1.55,REGULAR,2022-02-18,2022-02-09 14:38:02,1.16016044921875,True
ANGI220218P00012500,12.5,USD,4.38,0.0,0.0,5.0,54,3.6,3.9,REGULAR,2022-02-18,2022-02-07 15:20:25,1.2812535937499998,True
ANGI220218P00015000,15.0,USD,7.3,0.0,0.0,2.0,10,6.1,6.3,REGULAR,2022-02-18,2022-01-25 15:55:39,2.0468798828125,True
ANGI220218P00020000,20.0,USD,8.6,0.0,0.0,,0,10.3,10.6,REGULAR,2022-02-18,2021-11-10 11:52:51,1.0000000000000003e-05,True
