contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
LOGI220218C00060000,60.0,USD,24.98,0.0,0.0,10.0,0,25.1,25.9,REGULAR,2022-02-18,2021-12-27 16:20:47,3.129396707763672,True
LOGI220218C00065000,65.0,USD,13.7,0.0,0.0,1.0,1,17.1,19.5,REGULAR,2022-02-18,2021-12-03 15:51:18,2.090336805419921,True
LOGI220218C00070000,70.0,USD,14.7,0.0,0.0,20.0,101,15.6,17.2,REGULAR,2022-02-18,2021-12-29 20:25:34,2.340824460449218,True
LOGI220218C00075000,75.0,USD,10.5,0.0,0.0,20.0,233,11.3,11.9,REGULAR,2022-02-18,2021-12-30 19:00:56,1.8857427587890623,True
LOGI220218C00080000,80.0,USD,8.4,1.2999997,18.309856,2.0,596,7.6,8.0,REGULAR,2022-02-18,2022-01-05 14:41:20,1.597169982910156,False
LOGI220218C00085000,85.0,USD,5.1,0.6999998,15.909086,24.0,822,4.6,5.0,REGULAR,2022-02-18,2022-01-05 19:09:43,1.3837921435546874,False
LOGI220218C00090000,90.0,USD,2.8,0.45000005,19.14894,42.0,724,2.45,2.8,REGULAR,2022-02-18,2022-01-05 20:05:20,1.2211953002929685,False
LOGI220218C00095000,95.0,USD,1.36,0.36,36.0,17.0,178,1.2,1.5,REGULAR,2022-02-18,2022-01-05 20:38:49,1.1274457690429687,False
LOGI220218C00100000,100.0,USD,0.66,0.16000003,32.000004,6.0,50,0.6,0.8,REGULAR,2022-02-18,2022-01-05 20:33:32,1.0888717431640624,False
LOGI220218C00105000,105.0,USD,0.45,0.099999994,28.571426,51.0,77,0.3,0.5,REGULAR,2022-02-18,2022-01-05 17:24:51,1.09375453125,False
LOGI220218C00110000,110.0,USD,0.41,0.0,0.0,1.0,13,0.15,0.45,REGULAR,2022-02-18,2021-12-23 17:17:42,1.1591838916015624,False
LOGI220218C00115000,115.0,USD,0.3,0.0,0.0,,1,0.0,0.5,REGULAR,2022-02-18,2021-11-29 17:05:47,1.2382850585937497,False
LOGI220218C00120000,120.0,USD,0.21,0.0,0.0,1.0,2,0.0,0.5,REGULAR,2022-02-18,2021-12-23 17:17:42,1.3476595117187498,False
LOGI220218C00125000,125.0,USD,0.1,0.0,0.0,,2,0.0,1.2,REGULAR,2022-02-18,2021-12-21 14:42:06,1.705079599609375,False
