contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
CERE220218C00002500,2.5,USD,21.0,0.0,0.0,1,2,29.3,32.5,REGULAR,2022-02-18,2021-11-10 11:51:23,0.0,True
CERE220218C00005000,5.0,USD,21.71,0.0,0.0,6,0,26.7,29.4,REGULAR,2022-02-18,2021-11-10 11:51:23,30.8750003515625,True
CERE220218C00007500,7.5,USD,29.0,0.0,0.0,10,10,24.4,27.5,REGULAR,2022-02-18,2021-11-10 11:51:23,16.81250474609375,True
CERE220218C00010000,10.0,USD,26.85,0.0,0.0,1,4,21.6,25.0,REGULAR,2022-02-18,2021-11-10 11:51:23,12.246096096191408,True
CERE220218C00012500,12.5,USD,18.53,0.0,0.0,3,47,19.2,21.9,REGULAR,2022-02-18,2021-11-10 11:51:23,9.519535300292969,True
CERE220218C00015000,15.0,USD,18.74,0.0,0.0,2,36,18.7,20.1,REGULAR,2022-02-18,2021-11-23 15:10:52,9.27539482788086,True
CERE220218C00017500,17.5,USD,13.2,0.0,0.0,75,0,13.9,15.8,REGULAR,2022-02-18,2021-11-10 11:51:23,5.95312755859375,True
CERE220218C00020000,20.0,USD,7.95,0.0,0.0,10,14,12.1,13.7,REGULAR,2022-02-18,2021-11-10 11:51:23,5.359378300781248,True
CERE220218C00022500,22.5,USD,14.17,0.0,0.0,10,9,10.2,11.7,REGULAR,2022-02-18,2021-11-10 11:51:23,4.798832126464843,True
CERE220218C00025000,25.0,USD,9.58,0.0,0.0,2,785,9.8,10.8,REGULAR,2022-02-18,2021-11-23 15:10:52,5.061527110595703,True
CERE220218C00030000,30.0,USD,5.41,0.0,0.0,90,632,3.3,6.1,REGULAR,2022-02-18,2021-12-28 18:23:53,2.9277370556640623,False
CERE220218C00035000,35.0,USD,2.65,-0.4499998,-14.516123,22,493,1.75,2.35,REGULAR,2022-02-18,2022-01-05 15:11:12,2.2734418164062498,False
CERE220218C00040000,40.0,USD,1.29,0.0,0.0,60,459,0.65,1.3,REGULAR,2022-02-18,2021-12-28 18:23:53,2.1210984472656245,False
CERE220218C00045000,45.0,USD,0.38,0.0,0.0,62,1652,0.3,0.75,REGULAR,2022-02-18,2021-12-31 19:13:12,2.123051567382812,False
CERE220218C00050000,50.0,USD,0.46,0.0,0.0,4,392,0.05,0.65,REGULAR,2022-02-18,2021-12-14 16:14:37,2.2246138134765623,False
CERE220218C00055000,55.0,USD,0.35,0.0,0.0,1,7,0.15,0.9,REGULAR,2022-02-18,2021-11-23 16:22:23,2.718753203125,False
CERE220218C00060000,60.0,USD,0.22,0.0,0.0,2,2,0.0,0.95,REGULAR,2022-02-18,2021-11-24 16:08:15,2.89844025390625,False
